STATE,CANDIDATE,OFFICE,DISTRICT,CATEGORY,AMOUNT
TEXAS,KEITH BELL,STATE HOUSE,4,0,0.0
TEXAS,KEITH BELL,STATE HOUSE,4,0,0.0
TEXAS,GINA HINOJOSA,STATE HOUSE,49,CREDIT CARD PAYMENT & BANK FEES,50000.0
TEXAS,GINA HINOJOSA,STATE HOUSE,49,CONTRIBUTION & DONATION,22877.25
TEXAS,GINA HINOJOSA,STATE HOUSE,49,CAMPAIGN CONSULTING,21229.48
TEXAS,GINA HINOJOSA,STATE HOUSE,49,FUNDRAISING & FUNDRAISING CONSULTING,17090.230000000003
TEXAS,GINA HINOJOSA,STATE HOUSE,49,SALARY & PAYROLL,10304.38
TEXAS,GINA HINOJOSA,STATE HOUSE,49,TRAVEL & LODGING,10084.369999999999
TEXAS,GINA HINOJOSA,STATE HOUSE,49,MEALS & CATERING,8161.830000000001
TEXAS,GINA HINOJOSA,STATE HOUSE,49,SOFTWARE & TECHNOLOGY,6390.719999999999
TEXAS,GINA HINOJOSA,STATE HOUSE,49,POLITICAL FUNDS & GROUPS,6020.0
TEXAS,GINA HINOJOSA,STATE HOUSE,49,GENERAL OPERATIONS & SUPPLIES,4691.38
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,PRINTING,58971.530000000006
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,TRAVEL & LODGING,50460.3
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,GENERAL OPERATIONS & SUPPLIES,39251.59
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,CONTRIBUTION & DONATION,27538.11
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,POLITICAL FUNDS & GROUPS,20450.0
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,CREDIT CARD PROCESSING FEES,14616.77
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,OFFICE EXPENSES,12672.2
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,EVENT EXPENSES,7428.0
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,CREDIT CARD PAYMENT & BANK FEES,6588.329999999999
TEXAS,ARMANDO MARTINEZ,STATE HOUSE,39,UTILITIES,4226.320000000001
TEXAS,ANN JOHNSON,STATE HOUSE,134,MEDIA & ADS,540061.0
TEXAS,ANN JOHNSON,STATE HOUSE,134,DIGITAL ADVERTISING,227675.56
TEXAS,ANN JOHNSON,STATE HOUSE,134,PRINTING,169976.34999999998
TEXAS,ANN JOHNSON,STATE HOUSE,134,SOFTWARE & TECHNOLOGY,108298.32999999997
TEXAS,ANN JOHNSON,STATE HOUSE,134,CANVASSING & FIELD WORK,102151.68000000001
TEXAS,ANN JOHNSON,STATE HOUSE,134,SALARY & PAYROLL,82618.49
TEXAS,ANN JOHNSON,STATE HOUSE,134,TAXES,40954.369999999995
TEXAS,ANN JOHNSON,STATE HOUSE,134,CAMPAIGN SIGNS & PARAPHERNALIA,36979.71
TEXAS,ANN JOHNSON,STATE HOUSE,134,CREDIT CARD PROCESSING FEES,35958.5
TEXAS,ANN JOHNSON,STATE HOUSE,134,GENERAL OPERATIONS & SUPPLIES,35281.56999999999
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,GENERAL OPERATIONS & SUPPLIES,7283.13
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,CREDIT CARD PROCESSING FEES,6443.49
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,OFFICE EXPENSES,6191.42
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,TRAVEL & LODGING,4993.17
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,SALARY & PAYROLL,4403.59
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,CAMPAIGN SIGNS & PARAPHERNALIA,3768.33
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,CONTRIBUTION & DONATION,2939.93
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,EVENT EXPENSES,2125.57
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,CANVASSING & FIELD WORK,2098.0
TEXAS,SHAWN NICOLE THIERRY,STATE HOUSE,146,CAMPAIGN CONSULTING,1900.0
TEXAS,RAY LOPEZ,STATE HOUSE,125,SALARY & PAYROLL,88639.76000000001
TEXAS,RAY LOPEZ,STATE HOUSE,125,CAMPAIGN CONSULTING,34481.41
TEXAS,RAY LOPEZ,STATE HOUSE,125,TRAVEL & LODGING,32669.769999999997
TEXAS,RAY LOPEZ,STATE HOUSE,125,MEDIA & ADS,23849.08
TEXAS,RAY LOPEZ,STATE HOUSE,125,CANVASSING & FIELD WORK,19841.06
TEXAS,RAY LOPEZ,STATE HOUSE,125,GENERAL OPERATIONS & SUPPLIES,19342.23
TEXAS,RAY LOPEZ,STATE HOUSE,125,PRINTING,16246.45
TEXAS,RAY LOPEZ,STATE HOUSE,125,FUNDRAISING & FUNDRAISING CONSULTING,11294.460000000001
TEXAS,RAY LOPEZ,STATE HOUSE,125,UTILITIES,7975.869999999999
TEXAS,RAY LOPEZ,STATE HOUSE,125,CAMPAIGN SIGNS & PARAPHERNALIA,6496.6900000000005
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,GENERAL OPERATIONS & SUPPLIES,39447.17999999999
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,PRINTING,12139.0
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,SALARY & PAYROLL,8365.7
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,EVENT EXPENSES,5718.0
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,TRAVEL & LODGING,5700.64
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,CAMPAIGN SIGNS & PARAPHERNALIA,4206.34
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,MEALS & CATERING,3987.24
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,MEDIA & ADS,3196.38
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,POLITICAL FUNDS & GROUPS,3153.39
TEXAS,BARBARA GERVIN-HAWKINS,STATE HOUSE,120,CONTRIBUTION & DONATION,2120.0
TEXAS,GLENN ROGERS,STATE HOUSE,60,MEDIA & ADS,492525.74
TEXAS,GLENN ROGERS,STATE HOUSE,60,SALARY & PAYROLL,157138.27
TEXAS,GLENN ROGERS,STATE HOUSE,60,CANVASSING & FIELD WORK,30000.0
TEXAS,GLENN ROGERS,STATE HOUSE,60,OFFICE EXPENSES,17689.8
TEXAS,GLENN ROGERS,STATE HOUSE,60,CREDIT CARD PAYMENT & BANK FEES,14872.17
TEXAS,GLENN ROGERS,STATE HOUSE,60,TRAVEL & LODGING,8342.23
TEXAS,GLENN ROGERS,STATE HOUSE,60,FUEL & GAS,6756.410000000001
TEXAS,GLENN ROGERS,STATE HOUSE,60,GENERAL OPERATIONS & SUPPLIES,5912.290000000001
TEXAS,GLENN ROGERS,STATE HOUSE,60,SHIPPING & POSTAGE,4925.0
TEXAS,GLENN ROGERS,STATE HOUSE,60,CONTRIBUTION & DONATION,4286.77
TEXAS,DAVID SPILLER,STATE HOUSE,68,CAMPAIGN CONSULTING,177893.21
TEXAS,DAVID SPILLER,STATE HOUSE,68,CREDIT CARD PROCESSING FEES,1761.17
TEXAS,DAVID SPILLER,STATE HOUSE,68,GENERAL OPERATIONS & SUPPLIES,1000.0
TEXAS,DAVID SPILLER,STATE HOUSE,68,POLITICAL FUNDS & GROUPS,750.0
TEXAS,DAVID SPILLER,STATE HOUSE,68,0,0.0
TEXAS,DAVID SPILLER,STATE HOUSE,68,0,0.0
TEXAS,DAVID SPILLER,STATE HOUSE,68,0,0.0
TEXAS,DAVID SPILLER,STATE HOUSE,68,0,0.0
TEXAS,DAVID SPILLER,STATE HOUSE,68,0,0.0
TEXAS,DAVID SPILLER,STATE HOUSE,68,0,0.0
TEXAS,LEO PACHECO,STATE HOUSE,118,CAMPAIGN SIGNS & PARAPHERNALIA,34534.01
TEXAS,LEO PACHECO,STATE HOUSE,118,SALARY & PAYROLL,17210.48
TEXAS,LEO PACHECO,STATE HOUSE,118,OFFICE EXPENSES,10654.98
TEXAS,LEO PACHECO,STATE HOUSE,118,CONTRIBUTION & DONATION,9401.42
TEXAS,LEO PACHECO,STATE HOUSE,118,GENERAL OPERATIONS & SUPPLIES,8097.0599999999995
TEXAS,LEO PACHECO,STATE HOUSE,118,SHIPPING & POSTAGE,7470.83
TEXAS,LEO PACHECO,STATE HOUSE,118,MEALS & CATERING,7458.25
TEXAS,LEO PACHECO,STATE HOUSE,118,MEDIA & ADS,6197.66
TEXAS,LEO PACHECO,STATE HOUSE,118,CREDIT CARD PAYMENT & BANK FEES,5800.0
TEXAS,LEO PACHECO,STATE HOUSE,118,TRAVEL & LODGING,5239.83
TEXAS,JACEY JETTON,STATE HOUSE,26,"PR, COMMUNICATIONS, & MARKETING",149617.53
TEXAS,JACEY JETTON,STATE HOUSE,26,DIRECT MAIL,103253.68000000001
TEXAS,JACEY JETTON,STATE HOUSE,26,TRAVEL & LODGING,67056.81
TEXAS,JACEY JETTON,STATE HOUSE,26,SALARY & PAYROLL,48669.47
TEXAS,JACEY JETTON,STATE HOUSE,26,DIGITAL ADVERTISING,45680.07
TEXAS,JACEY JETTON,STATE HOUSE,26,CAMPAIGN CONSULTING,32350.0
TEXAS,JACEY JETTON,STATE HOUSE,26,CAMPAIGN SIGNS & PARAPHERNALIA,29091.299999999996
TEXAS,JACEY JETTON,STATE HOUSE,26,PRINTING,25877.32
TEXAS,JACEY JETTON,STATE HOUSE,26,MEDIA & ADS,17991.42
TEXAS,JACEY JETTON,STATE HOUSE,26,GENERAL OPERATIONS & SUPPLIES,16134.800000000001
TEXAS,GARY VANDEAVER,STATE HOUSE,1,CONTRIBUTION & DONATION,35222.33
TEXAS,GARY VANDEAVER,STATE HOUSE,1,OFFICE EXPENSES,18879.229999999992
TEXAS,GARY VANDEAVER,STATE HOUSE,1,GENERAL OPERATIONS & SUPPLIES,8237.07
TEXAS,GARY VANDEAVER,STATE HOUSE,1,CAMPAIGN CONSULTING,3403.47
TEXAS,GARY VANDEAVER,STATE HOUSE,1,PRINTING,2848.3700000000003
TEXAS,GARY VANDEAVER,STATE HOUSE,1,TRAVEL & LODGING,2277.1200000000003
TEXAS,GARY VANDEAVER,STATE HOUSE,1,SOFTWARE & TECHNOLOGY,1605.59
TEXAS,GARY VANDEAVER,STATE HOUSE,1,CANVASSING & FIELD WORK,1500.0
TEXAS,GARY VANDEAVER,STATE HOUSE,1,EVENT EXPENSES,1230.0
TEXAS,GARY VANDEAVER,STATE HOUSE,1,POLITICAL FUNDS & GROUPS,1094.0
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,CAMPAIGN CONSULTING,85822.23999999999
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,CONTRIBUTION & DONATION,58610.14
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,MEDIA & ADS,37729.9
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,CAMPAIGN SIGNS & PARAPHERNALIA,30099.98
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,CANVASSING & FIELD WORK,22250.0
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,DIGITAL ADVERTISING,21979.8
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,CREDIT CARD PAYMENT & BANK FEES,17734.64
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,"PR, COMMUNICATIONS, & MARKETING",16482.48
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,GENERAL OPERATIONS & SUPPLIES,13149.429999999997
TEXAS,GEANIE W. MORRISON,STATE HOUSE,30,PRINTING,11227.34
TEXAS,RAMON ROMERO,STATE HOUSE,90,SALARY & PAYROLL,58510.84
TEXAS,RAMON ROMERO,STATE HOUSE,90,CONTRIBUTION & DONATION,56232.31
TEXAS,RAMON ROMERO,STATE HOUSE,90,CREDIT CARD PAYMENT & BANK FEES,31743.079999999998
TEXAS,RAMON ROMERO,STATE HOUSE,90,OFFICE EXPENSES,17845.79
TEXAS,RAMON ROMERO,STATE HOUSE,90,PRINTING,15408.16
TEXAS,RAMON ROMERO,STATE HOUSE,90,CAMPAIGN CONSULTING,15000.0
TEXAS,RAMON ROMERO,STATE HOUSE,90,GENERAL OPERATIONS & SUPPLIES,14090.529999999999
TEXAS,RAMON ROMERO,STATE HOUSE,90,CAMPAIGN SIGNS & PARAPHERNALIA,11729.05
TEXAS,RAMON ROMERO,STATE HOUSE,90,POLITICAL FUNDS & GROUPS,5500.0
TEXAS,RAMON ROMERO,STATE HOUSE,90,EVENT EXPENSES,5337.82
TEXAS,JULIE JOHNSON,STATE HOUSE,115,SALARY & PAYROLL,141608.13999999998
TEXAS,JULIE JOHNSON,STATE HOUSE,115,CAMPAIGN CONSULTING,78750.0
TEXAS,JULIE JOHNSON,STATE HOUSE,115,DIRECT MAIL,51073.159999999996
TEXAS,JULIE JOHNSON,STATE HOUSE,115,GENERAL OPERATIONS & SUPPLIES,47353.899999999994
TEXAS,JULIE JOHNSON,STATE HOUSE,115,TRAVEL & LODGING,16072.26
TEXAS,JULIE JOHNSON,STATE HOUSE,115,MEDIA & ADS,12075.04
TEXAS,JULIE JOHNSON,STATE HOUSE,115,DIGITAL ADVERTISING,10955.51
TEXAS,JULIE JOHNSON,STATE HOUSE,115,CANVASSING & FIELD WORK,10067.47
TEXAS,JULIE JOHNSON,STATE HOUSE,115,CREDIT CARD PROCESSING FEES,10006.89
TEXAS,JULIE JOHNSON,STATE HOUSE,115,SOFTWARE & TECHNOLOGY,9421.869999999999
TEXAS,MATT SCHAEFER,STATE HOUSE,6,"PR, COMMUNICATIONS, & MARKETING",16450.72
TEXAS,MATT SCHAEFER,STATE HOUSE,6,MEDIA & ADS,16253.089999999998
TEXAS,MATT SCHAEFER,STATE HOUSE,6,CONTRIBUTION & DONATION,8436.36
TEXAS,MATT SCHAEFER,STATE HOUSE,6,CAMPAIGN SIGNS & PARAPHERNALIA,7835.389999999999
TEXAS,MATT SCHAEFER,STATE HOUSE,6,LEGAL SERVICES,7280.0
TEXAS,MATT SCHAEFER,STATE HOUSE,6,CAMPAIGN CONSULTING,6000.0
TEXAS,MATT SCHAEFER,STATE HOUSE,6,TRAVEL & LODGING,4980.950000000001
TEXAS,MATT SCHAEFER,STATE HOUSE,6,SHIPPING & POSTAGE,3878.65
TEXAS,MATT SCHAEFER,STATE HOUSE,6,GENERAL OPERATIONS & SUPPLIES,3587.34
TEXAS,MATT SCHAEFER,STATE HOUSE,6,CANVASSING & FIELD WORK,3500.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,DONNA SUE CAMPBELL,STATE SENATE,25,0,0.0
TEXAS,JAY DEAN,STATE HOUSE,7,CAMPAIGN CONSULTING,40927.1
TEXAS,JAY DEAN,STATE HOUSE,7,CREDIT CARD PAYMENT & BANK FEES,31123.79
TEXAS,JAY DEAN,STATE HOUSE,7,OFFICE EXPENSES,21334.29
TEXAS,JAY DEAN,STATE HOUSE,7,MEDIA & ADS,14597.900000000001
TEXAS,JAY DEAN,STATE HOUSE,7,SALARY & PAYROLL,11527.77
TEXAS,JAY DEAN,STATE HOUSE,7,CONTRIBUTION & DONATION,11020.0
TEXAS,JAY DEAN,STATE HOUSE,7,PRINTING,8228.310000000001
TEXAS,JAY DEAN,STATE HOUSE,7,GENERAL OPERATIONS & SUPPLIES,3658.1200000000003
TEXAS,JAY DEAN,STATE HOUSE,7,FUNDRAISING & FUNDRAISING CONSULTING,2010.0
TEXAS,JAY DEAN,STATE HOUSE,7,EVENT EXPENSES,1995.17
TEXAS,SARAH ECKHARDT,STATE SENATE,14,CAMPAIGN CONSULTING,124945.28
TEXAS,SARAH ECKHARDT,STATE SENATE,14,DIGITAL ADVERTISING,93000.0
TEXAS,SARAH ECKHARDT,STATE SENATE,14,PRINTING,55806.92
TEXAS,SARAH ECKHARDT,STATE SENATE,14,POLLING & RESEARCH,35500.0
TEXAS,SARAH ECKHARDT,STATE SENATE,14,SHIPPING & POSTAGE,33720.0
TEXAS,SARAH ECKHARDT,STATE SENATE,14,OFFICE EXPENSES,25393.04
TEXAS,SARAH ECKHARDT,STATE SENATE,14,FUNDRAISING & FUNDRAISING CONSULTING,25000.0
TEXAS,SARAH ECKHARDT,STATE SENATE,14,TRAVEL & LODGING,24908.239999999998
TEXAS,SARAH ECKHARDT,STATE SENATE,14,SALARY & PAYROLL,20850.0
TEXAS,SARAH ECKHARDT,STATE SENATE,14,CAMPAIGN SIGNS & PARAPHERNALIA,13373.6
TEXAS,JEFF LEACH,STATE HOUSE,67,MEDIA & ADS,386583.26
TEXAS,JEFF LEACH,STATE HOUSE,67,SALARY & PAYROLL,193466.71000000002
TEXAS,JEFF LEACH,STATE HOUSE,67,PRINTING,180045.72
TEXAS,JEFF LEACH,STATE HOUSE,67,CAMPAIGN CONSULTING,158095.5
TEXAS,JEFF LEACH,STATE HOUSE,67,DIGITAL ADVERTISING,61170.68000000001
TEXAS,JEFF LEACH,STATE HOUSE,67,TRAVEL & LODGING,56132.46
TEXAS,JEFF LEACH,STATE HOUSE,67,MEALS & CATERING,31020.340000000004
TEXAS,JEFF LEACH,STATE HOUSE,67,DIRECT MAIL,25804.75
TEXAS,JEFF LEACH,STATE HOUSE,67,CONTRIBUTION & DONATION,23231.22
TEXAS,JEFF LEACH,STATE HOUSE,67,OFFICE EXPENSES,22662.300000000003
TEXAS,JAMES D. TALARICO,STATE HOUSE,52,MEDIA & ADS,200460.25
TEXAS,JAMES D. TALARICO,STATE HOUSE,52,SALARY & PAYROLL,155788.81
TEXAS,JAMES D. TALARICO,STATE HOUSE,52,POLITICAL FUNDS & GROUPS,61747.149999999994
TEXAS,JAMES D. TALARICO,STATE HOUSE,52,TAXES,33725.34
TEXAS,JAMES D. TALARICO,STATE HOUSE,52,DIGITAL ADVERTISING,29541.41
TEXAS,JAMES D. TALARICO,STATE HOUSE,52,GENERAL OPERATIONS & SUPPLIES,21567.300000000003
TEXAS,JAMES D. TALARICO,STATE HOUSE,52,DIRECT MAIL,19646.9
TEXAS,JAMES D. TALARICO,STATE HOUSE,52,CREDIT CARD PROCESSING FEES,15892.219999999998
