STATE,CANDIDATE,OFFICE,DISTRICT,CATEGORY,AMOUNT
FLORIDA,CYNDI STEVENSON,STATE HOUSE,17,CONTRIBUTION & DONATION,2500.0
FLORIDA,CYNDI STEVENSON,STATE HOUSE,17,TRAVEL & LODGING,1500.0
FLORIDA,CYNDI STEVENSON,STATE HOUSE,17,FUEL & GAS,1355.6
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,CAMPAIGN CONSULTING,87537.88
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,GENERAL OPERATIONS & SUPPLIES,30916.53
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,OFFICE EXPENSES,23520.879999999997
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,PRINTING,16299.470000000001
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,CAMPAIGN SIGNS & PARAPHERNALIA,9554.960000000001
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,ACCOUNTING & FINANCIAL MANAGEMENT,8950.0
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,MEDIA & ADS,8461.1
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,FUNDRAISING & FUNDRAISING CONSULTING,6730.0
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,"PR, COMMUNICATIONS, & MARKETING",6225.0
FLORIDA,TOMMY GREGORY,STATE HOUSE,73,CREDIT CARD PROCESSING FEES,1861.31
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,MEDIA & ADS,54621.630000000005
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,CAMPAIGN SIGNS & PARAPHERNALIA,32823.75
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,OFFICE EXPENSES,14852.79
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,CREDIT CARD PAYMENT & BANK FEES,10761.57
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,TRAVEL & LODGING,9031.2
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,SHIPPING & POSTAGE,7462.75
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,SALARY & PAYROLL,6116.01
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,EVENT EXPENSES,5560.87
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,ACCOUNTING & FINANCIAL MANAGEMENT,4500.0
FLORIDA,PERRY E. THURSTON,STATE SENATE,33,CONTRIBUTION & DONATION,3525.0
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,MEDIA & ADS,246982.84999999998
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,EVENT EXPENSES,49040.880000000005
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,CAMPAIGN CONSULTING,45467.22
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,POLLING & RESEARCH,7900.0
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,GENERAL OPERATIONS & SUPPLIES,7628.32
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,CREDIT CARD PROCESSING FEES,3944.75
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,SOFTWARE & TECHNOLOGY,3840.0
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,LEGAL SERVICES,2897.5
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,PRINTING,2656.8199999999997
FLORIDA,BENJAMIN FRANK DIAMOND,STATE HOUSE,68,TRAVEL & LODGING,2004.95
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,POLLING & RESEARCH,167000.0
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,CAMPAIGN CONSULTING,110484.95999999999
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,CAMPAIGN SIGNS & PARAPHERNALIA,90137.93
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,"PR, COMMUNICATIONS, & MARKETING",78857.88
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,POLITICAL FUNDS & GROUPS,62245.630000000005
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,OFFICE EXPENSES,52334.62
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,MEDIA & ADS,33849.84
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,TRAVEL & LODGING,31301.17
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,ACCOUNTING & FINANCIAL MANAGEMENT,24000.0
FLORIDA,JEFFREY PAUL BRANDES,STATE SENATE,24,CANVASSING & FIELD WORK,20895.38
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,"PR, COMMUNICATIONS, & MARKETING",40045.130000000005
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,POLITICAL FUNDS & GROUPS,12015.07
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,GENERAL OPERATIONS & SUPPLIES,7352.639999999999
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,SHIPPING & POSTAGE,2522.46
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,SALARY & PAYROLL,2300.0
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,CREDIT CARD PAYMENT & BANK FEES,1636.0
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,TRAVEL & LODGING,972.0
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,LEGAL SERVICES,750.0
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,CAMPAIGN SIGNS & PARAPHERNALIA,727.6
FLORIDA,TRACIE DAVIS,STATE HOUSE,13,PRINTING,636.0
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,CAMPAIGN CONSULTING,355059.85
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,OFFICE EXPENSES,62322.17
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,GENERAL OPERATIONS & SUPPLIES,34546.1
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,"PR, COMMUNICATIONS, & MARKETING",33487.7
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,POLITICAL FUNDS & GROUPS,31013.5
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,CANVASSING & FIELD WORK,23159.62
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,CAMPAIGN SIGNS & PARAPHERNALIA,23149.01
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,MEDIA & ADS,13880.51
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,EVENT EXPENSES,10224.1
FLORIDA,JACKELINE TOLEDO,STATE HOUSE,60,ACCOUNTING & FINANCIAL MANAGEMENT,6263.5
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,MEDIA & ADS,262768.08
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,DIGITAL ADVERTISING,134699.0
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,TRAVEL & LODGING,31685.909999999996
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,SHIPPING & POSTAGE,28440.0
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,GENERAL OPERATIONS & SUPPLIES,27500.0
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,PRINTING,26000.0
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,OFFICE EXPENSES,20149.0
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,CAMPAIGN SIGNS & PARAPHERNALIA,13359.650000000001
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,CAMPAIGN CONSULTING,9000.0
FLORIDA,JENNIFER BRADLEY,STATE SENATE,5,SALARY & PAYROLL,7750.0
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,CAMPAIGN CONSULTING,84269.59
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,GENERAL OPERATIONS & SUPPLIES,36276.77
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,OFFICE EXPENSES,20000.0
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,SALARY & PAYROLL,9297.23
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,ACCOUNTING & FINANCIAL MANAGEMENT,8600.0
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,PRINTING,6391.75
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,CONTRIBUTION & DONATION,3000.0
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,FUNDRAISING & FUNDRAISING CONSULTING,2000.0
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,POLITICAL FUNDS & GROUPS,1781.82
FLORIDA,JAMES VERNON BUCHANAN,STATE HOUSE,74,CAMPAIGN SIGNS & PARAPHERNALIA,1331.65
FLORIDA,DAN DALEY,STATE HOUSE,97,GENERAL OPERATIONS & SUPPLIES,65376.29
FLORIDA,DAN DALEY,STATE HOUSE,97,CAMPAIGN CONSULTING,32500.0
FLORIDA,DAN DALEY,STATE HOUSE,97,OFFICE EXPENSES,30000.0
FLORIDA,DAN DALEY,STATE HOUSE,97,ACCOUNTING & FINANCIAL MANAGEMENT,22435.19
FLORIDA,DAN DALEY,STATE HOUSE,97,PRINTING,11934.92
FLORIDA,DAN DALEY,STATE HOUSE,97,COMPLIANCE SERVICES,11000.0
FLORIDA,DAN DALEY,STATE HOUSE,97,TRAVEL & LODGING,10609.37
FLORIDA,DAN DALEY,STATE HOUSE,97,CAMPAIGN SIGNS & PARAPHERNALIA,10434.08
FLORIDA,DAN DALEY,STATE HOUSE,97,MEDIA & ADS,6950.0
FLORIDA,DAN DALEY,STATE HOUSE,97,"PR, COMMUNICATIONS, & MARKETING",6100.0
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,SHIPPING & POSTAGE,36675.17
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,DIGITAL & SOCIAL MEDIA CONSULTING,28000.0
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,CAMPAIGN CONSULTING,21000.0
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,OFFICE EXPENSES,20986.81
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,GENERAL OPERATIONS & SUPPLIES,7033.01
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,"PR, COMMUNICATIONS, & MARKETING",3000.0
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,CAMPAIGN SIGNS & PARAPHERNALIA,2986.6900000000005
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,CANDIDATE FILING & BALLOT FEES,1781.82
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,MEDIA & ADS,1662.1
FLORIDA,KELLY A. SKIDMORE,STATE HOUSE,81,WEBSITE SERVICES,1625.0
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,MEDIA & ADS,78716.66
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,FUNDRAISING & FUNDRAISING CONSULTING,33195.0
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,TRAVEL & LODGING,19598.16
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,POLITICAL FUNDS & GROUPS,16781.82
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,CAMPAIGN SIGNS & PARAPHERNALIA,10228.36
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,CAMPAIGN CONSULTING,10000.0
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,GENERAL OPERATIONS & SUPPLIES,9500.0
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,SOFTWARE & TECHNOLOGY,8381.75
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,OFFICE EXPENSES,8326.21
FLORIDA,JAYER WILLIAMSON,STATE HOUSE,3,CONTRIBUTION & DONATION,5500.0
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,MEDIA & ADS,266324.89999999997
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,OFFICE EXPENSES,82502.48000000001
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,GENERAL OPERATIONS & SUPPLIES,77196.32
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,SALARY & PAYROLL,72650.03999999998
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,"PR, COMMUNICATIONS, & MARKETING",72053.85
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,PRINTING,63243.600000000006
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,ACCOUNTING & FINANCIAL MANAGEMENT,47403.69
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,POLITICAL FUNDS & GROUPS,30497.840000000004
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,SHIPPING & POSTAGE,27401.679999999997
FLORIDA,JASON T. BRODEUR,STATE SENATE,9,EVENT EXPENSES,26303.88
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,PRINTING,43921.38
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,POLITICAL FUNDS & GROUPS,29281.82
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,ACCOUNTING & FINANCIAL MANAGEMENT,15271.14
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,MEDIA & ADS,10000.0
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,GENERAL OPERATIONS & SUPPLIES,5812.36
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,OFFICE EXPENSES,5464.18
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,WEBSITE SERVICES,5280.67
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,EVENT EXPENSES,4525.0
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,CAMPAIGN CONSULTING,4500.0
FLORIDA,TYLER I. SIROIS,STATE HOUSE,51,CAMPAIGN SIGNS & PARAPHERNALIA,4074.4799999999996
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,MEDIA & ADS,289000.0
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,CAMPAIGN CONSULTING,40588.58
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,GENERAL OPERATIONS & SUPPLIES,11852.34
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,ACCOUNTING & FINANCIAL MANAGEMENT,9150.0
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,CAMPAIGN SIGNS & PARAPHERNALIA,8267.56
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,SALARY & PAYROLL,8228.0
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,POLLING & RESEARCH,6000.0
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,POLITICAL FUNDS & GROUPS,1781.82
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,SOFTWARE & TECHNOLOGY,640.5
FLORIDA,WYMAN RUSSO DUGGAN,STATE HOUSE,15,CREDIT CARD PROCESSING FEES,530.2
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,CANVASSING & FIELD WORK,25757.800000000003
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,SOFTWARE & TECHNOLOGY,9485.0
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,MEDIA & ADS,9000.0
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,CREDIT CARD PROCESSING FEES,6281.44
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,OFFICE EXPENSES,5085.16
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,TRAVEL & LODGING,4934.0
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,PRINTING,4535.780000000001
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,DIGITAL ADVERTISING,2097.5099999999998
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,POLITICAL FUNDS & GROUPS,1781.82
FLORIDA,CARLOS GUILLERMO SMITH,STATE HOUSE,49,GENERAL OPERATIONS & SUPPLIES,1477.06
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,SHIPPING & POSTAGE,31.89
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,MICHAEL GRIECO,STATE HOUSE,113,0,0.0
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,CAMPAIGN SIGNS & PARAPHERNALIA,27156.05
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,GENERAL OPERATIONS & SUPPLIES,14627.58
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,TRAVEL & LODGING,6987.3
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,EVENT EXPENSES,6566.15
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,PRINTING,6360.4400000000005
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,MEALS & CATERING,3307.7399999999993
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,SALARY & PAYROLL,2216.2999999999997
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,FUEL & GAS,2056.74
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,"PR, COMMUNICATIONS, & MARKETING",1000.0
FLORIDA,ANTHONY SABATINI,STATE HOUSE,32,CREDIT CARD PROCESSING FEES,725.51
FLORIDA,JOHN SNYDER,STATE HOUSE,82,MEDIA & ADS,125552.48
FLORIDA,JOHN SNYDER,STATE HOUSE,82,CAMPAIGN CONSULTING,76057.84999999999
FLORIDA,JOHN SNYDER,STATE HOUSE,82,POLITICAL FUNDS & GROUPS,25000.0
FLORIDA,JOHN SNYDER,STATE HOUSE,82,GENERAL OPERATIONS & SUPPLIES,9442.68
FLORIDA,JOHN SNYDER,STATE HOUSE,82,CREDIT CARD PROCESSING FEES,2932.3900000000003
FLORIDA,JOHN SNYDER,STATE HOUSE,82,PRINTING,1618.6
FLORIDA,JOHN SNYDER,STATE HOUSE,82,REIMBURSEMENT,998.97
FLORIDA,JOHN SNYDER,STATE HOUSE,82,CREDIT CARD PAYMENT & BANK FEES,302.06
FLORIDA,JOHN SNYDER,STATE HOUSE,82,EVENT EXPENSES,200.0
FLORIDA,JOHN SNYDER,STATE HOUSE,82,SHIPPING & POSTAGE,165.0
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,SHIPPING & POSTAGE,12384.439999999999
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,SALARY & PAYROLL,9015.98
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,PRINTING,3971.6
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,POLITICAL FUNDS & GROUPS,2274.62
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,TRAVEL & LODGING,1573.64
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,MEDIA & ADS,1490.48
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,GENERAL OPERATIONS & SUPPLIES,1416.35
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,SOFTWARE & TECHNOLOGY,645.0
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,CREDIT CARD PAYMENT & BANK FEES,400.0
FLORIDA,PATRICIA HAWKINS-WILLIAMS,STATE HOUSE,92,SALARY & PAYROLL PROCESSING FEE,133.75
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,CAMPAIGN CONSULTING,134207.33
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,POLITICAL FUNDS & GROUPS,15300.0
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,GENERAL OPERATIONS & SUPPLIES,7940.17
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,MEALS & CATERING,5635.07
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,EVENT EXPENSES,5466.5
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,PRINTING,5357.83
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,CONTRIBUTION & DONATION,4750.0
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,TRAVEL & LODGING,3900.0
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,REIMBURSEMENT,3136.8
FLORIDA,TOBIN R. OVERDORF,STATE HOUSE,83,OFFICE EXPENSES,2060.44
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,DIRECT MAIL,20962.36
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,GENERAL OPERATIONS & SUPPLIES,6257.720000000001
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,OFFICE EXPENSES,5247.179999999999
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,MEDIA & ADS,2975.0
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,FUEL & GAS,1430.35
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,EVENT EXPENSES,1270.0
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,MEALS & CATERING,1216.9
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,TRAVEL & LODGING,1006.53
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,CONTRIBUTION & DONATION,735.0
FLORIDA,ROBERT CHARLES BRANNAN,STATE HOUSE,10,WEBSITE SERVICES,559.84
FLORIDA,TRACI KOSTER,STATE HOUSE,64,CAMPAIGN CONSULTING,121430.53
FLORIDA,TRACI KOSTER,STATE HOUSE,64,ACCOUNTING & FINANCIAL MANAGEMENT,6078.76
FLORIDA,TRACI KOSTER,STATE HOUSE,64,REIMBURSEMENT,5126.2
FLORIDA,TRACI KOSTER,STATE HOUSE,64,CAMPAIGN SIGNS & PARAPHERNALIA,1842.33
FLORIDA,TRACI KOSTER,STATE HOUSE,64,POLITICAL FUNDS & GROUPS,1781.82
FLORIDA,TRACI KOSTER,STATE HOUSE,64,PRINTING,1443.05
FLORIDA,TRACI KOSTER,STATE HOUSE,64,CREDIT CARD PROCESSING FEES,1245.6399999999999
FLORIDA,TRACI KOSTER,STATE HOUSE,64,MEALS & CATERING,614.0
FLORIDA,TRACI KOSTER,STATE HOUSE,64,CANVASSING & FIELD WORK,400.0
FLORIDA,TRACI KOSTER,STATE HOUSE,64,CREDIT CARD PAYMENT & BANK FEES,30.0
FLORIDA,WILL ROBINSON,STATE HOUSE,71,CAMPAIGN CONSULTING,49700.0
FLORIDA,WILL ROBINSON,STATE HOUSE,71,SHIPPING & POSTAGE,39976.13
FLORIDA,WILL ROBINSON,STATE HOUSE,71,POLITICAL FUNDS & GROUPS,26781.82
FLORIDA,WILL ROBINSON,STATE HOUSE,71,DIGITAL ADVERTISING,25380.0
FLORIDA,WILL ROBINSON,STATE HOUSE,71,GENERAL OPERATIONS & SUPPLIES,20714.88
FLORIDA,WILL ROBINSON,STATE HOUSE,71,DIRECT MAIL,18095.07
FLORIDA,WILL ROBINSON,STATE HOUSE,71,OFFICE EXPENSES,17189.91
FLORIDA,WILL ROBINSON,STATE HOUSE,71,ACCOUNTING & FINANCIAL MANAGEMENT,9300.0
FLORIDA,WILL ROBINSON,STATE HOUSE,71,PRINTING,6684.8
FLORIDA,WILL ROBINSON,STATE HOUSE,71,CONTRIBUTION & DONATION,5000.0
FLORIDA,LINDA CHANEY,STATE HOUSE,69,CAMPAIGN CONSULTING,37654.82
FLORIDA,LINDA CHANEY,STATE HOUSE,69,POLITICAL FUNDS & GROUPS,10470.869999999999
FLORIDA,LINDA CHANEY,STATE HOUSE,69,OFFICE EXPENSES,7346.51
FLORIDA,LINDA CHANEY,STATE HOUSE,69,ACCOUNTING & FINANCIAL MANAGEMENT,3272.33
FLORIDA,LINDA CHANEY,STATE HOUSE,69,GENERAL OPERATIONS & SUPPLIES,2364.4100000000003
FLORIDA,LINDA CHANEY,STATE HOUSE,69,EVENT EXPENSES,2111.87
FLORIDA,LINDA CHANEY,STATE HOUSE,69,SHIPPING & POSTAGE,1718.1
FLORIDA,LINDA CHANEY,STATE HOUSE,69,MEALS & CATERING,1015.2700000000001
FLORIDA,LINDA CHANEY,STATE HOUSE,69,LEGAL SERVICES,493.75
FLORIDA,LINDA CHANEY,STATE HOUSE,69,PRINTING,347.07
