STATE,CANDIDATE,OFFICE,DISTRICT,CATEGORY,AMOUNT
MAINE,GARY A. DRINKWATER,STATE HOUSE,121,MEALS & CATERING,220.0
MAINE,GARY A. DRINKWATER,STATE HOUSE,121,FUEL & GAS,125.0
MAINE,GARY A. DRINKWATER,STATE HOUSE,121,OFFICE EXPENSES,94.38
MAINE,GARY A. DRINKWATER,STATE HOUSE,121,SHIPPING & POSTAGE,29.12
MAINE,GARY A. DRINKWATER,STATE HOUSE,121,TRAVEL & LODGING,8.96
MAINE,GARY A. DRINKWATER,STATE HOUSE,121,0,0.0
MAINE,GARY A. DRINKWATER,STATE HOUSE,121,0,0.0
MAINE,GARY A. DRINKWATER,STATE HOUSE,121,0,0.0
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,MEDIA & ADS,4588.0
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,CAMPAIGN SIGNS & PARAPHERNALIA,3219.3900000000003
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,"PR, COMMUNICATIONS, & MARKETING",422.0
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,TRAVEL & LODGING,357.06
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,SHIPPING & POSTAGE,110.0
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,CREDIT CARD PROCESSING FEES,34.05
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,0,0.0
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,0,0.0
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,0,0.0
MAINE,JOSHUA K. MORRIS,STATE HOUSE,75,0,0.0
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,MEDIA & ADS,1996.25
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,TRAVEL & LODGING,844.5999999999999
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,SHIPPING & POSTAGE,330.0
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,CREDIT CARD PROCESSING FEES,59.8
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,SALARY & PAYROLL,38.4
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,0,0.0
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,0,0.0
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,0,0.0
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,0,0.0
MAINE,RICHARD M. CEBRA,STATE HOUSE,68,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,RENA D. NEWELL,STATE HOUSE,PASSAMAQUODDY TRIBE,0,0.0
MAINE,JANICE S. DODGE,STATE HOUSE,97,SHIPPING & POSTAGE,1865.9
MAINE,JANICE S. DODGE,STATE HOUSE,97,TRAVEL & LODGING,639.58
MAINE,JANICE S. DODGE,STATE HOUSE,97,MEDIA & ADS,384.8
MAINE,JANICE S. DODGE,STATE HOUSE,97,LEGAL SERVICES,317.49
MAINE,JANICE S. DODGE,STATE HOUSE,97,GENERAL OPERATIONS & SUPPLIES,301.62
MAINE,JANICE S. DODGE,STATE HOUSE,97,WEBSITE SERVICES,210.15
MAINE,JANICE S. DODGE,STATE HOUSE,97,OFFICE EXPENSES,71.32
MAINE,JANICE S. DODGE,STATE HOUSE,97,PRINTING,31.95
MAINE,JANICE S. DODGE,STATE HOUSE,97,"PR, COMMUNICATIONS, & MARKETING",24.0
MAINE,JANICE S. DODGE,STATE HOUSE,97,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,REBECCA J. MILLETT,STATE HOUSE,30,0,0.0
MAINE,MARK W. LAWRENCE,STATE SENATE,35,CAMPAIGN SIGNS & PARAPHERNALIA,29028.61
MAINE,MARK W. LAWRENCE,STATE SENATE,35,SALARY & PAYROLL,4000.0
MAINE,MARK W. LAWRENCE,STATE SENATE,35,PRINTING,2911.35
MAINE,MARK W. LAWRENCE,STATE SENATE,35,SALARY & PAYROLL PROCESSING FEE,1004.95
MAINE,MARK W. LAWRENCE,STATE SENATE,35,LEGAL SERVICES,468.75
MAINE,MARK W. LAWRENCE,STATE SENATE,35,FUEL & GAS,146.14999999999998
MAINE,MARK W. LAWRENCE,STATE SENATE,35,SHIPPING & POSTAGE,62.7
MAINE,MARK W. LAWRENCE,STATE SENATE,35,OFFICE EXPENSES,51.62
MAINE,MARK W. LAWRENCE,STATE SENATE,35,WEBSITE SERVICES,12.0
MAINE,MARK W. LAWRENCE,STATE SENATE,35,0,0.0
MAINE,DONNA A. BAILEY,STATE SENATE,31,CAMPAIGN SIGNS & PARAPHERNALIA,10578.19
MAINE,DONNA A. BAILEY,STATE SENATE,31,MEDIA & ADS,8097.9800000000005
MAINE,DONNA A. BAILEY,STATE SENATE,31,CREDIT CARD PAYMENT & BANK FEES,5396.05
MAINE,DONNA A. BAILEY,STATE SENATE,31,PRINTING,3992.89
MAINE,DONNA A. BAILEY,STATE SENATE,31,DIGITAL ADVERTISING,3000.0
MAINE,DONNA A. BAILEY,STATE SENATE,31,SALARY & PAYROLL,3000.0
MAINE,DONNA A. BAILEY,STATE SENATE,31,CANVASSING & FIELD WORK,1056.17
MAINE,DONNA A. BAILEY,STATE SENATE,31,CREDIT CARD PROCESSING FEES,77.15
MAINE,DONNA A. BAILEY,STATE SENATE,31,0,0.0
MAINE,DONNA A. BAILEY,STATE SENATE,31,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,RICHARD A. EVANS,STATE HOUSE,120,0,0.0
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,SHIPPING & POSTAGE,1080.0
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,"PR, COMMUNICATIONS, & MARKETING",685.75
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,OFFICE EXPENSES,640.08
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,MEDIA & ADS,549.0
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,MEALS & CATERING,350.17
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,DIGITAL ADVERTISING,234.77
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,GENERAL OPERATIONS & SUPPLIES,227.35
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,PRINTING,161.41
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,TRAVEL & LODGING,110.0
MAINE,SHELLEY J. RUDNICKI,STATE HOUSE,108,SOFTWARE & TECHNOLOGY,59.96
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,MICHAEL D. PERKINS,STATE HOUSE,77,0,0.0
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,MEDIA & ADS,2948.0
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,MEALS & CATERING,182.3
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,GENERAL OPERATIONS & SUPPLIES,73.33
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,OFFICE EXPENSES,61.39
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,0,0.0
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,0,0.0
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,0,0.0
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,0,0.0
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,0,0.0
MAINE,GINA M. MELARAGNO,STATE HOUSE,62,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,MARK JOHN BLIER,STATE HOUSE,22,0,0.0
MAINE,TRACY QUINT,STATE HOUSE,144,TRAVEL & LODGING,1105.64
MAINE,TRACY QUINT,STATE HOUSE,144,MEDIA & ADS,350.0
MAINE,TRACY QUINT,STATE HOUSE,144,FUEL & GAS,44.36
MAINE,TRACY QUINT,STATE HOUSE,144,0,0.0
MAINE,TRACY QUINT,STATE HOUSE,144,0,0.0
MAINE,TRACY QUINT,STATE HOUSE,144,0,0.0
MAINE,TRACY QUINT,STATE HOUSE,144,0,0.0
MAINE,TRACY QUINT,STATE HOUSE,144,0,0.0
MAINE,TRACY QUINT,STATE HOUSE,144,0,0.0
MAINE,TRACY QUINT,STATE HOUSE,144,0,0.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,MEDIA & ADS,1079.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,PRINTING,868.26
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,CAMPAIGN SIGNS & PARAPHERNALIA,50.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,SALARY & PAYROLL PROCESSING FEE,6.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,0,0.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,0,0.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,0,0.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,0,0.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,0,0.0
MAINE,COLLEEN M. MADIGAN,STATE HOUSE,110,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,LYDIA BLUME,STATE HOUSE,3,0,0.0
MAINE,RALPH L. TUCKER,STATE HOUSE,50,MEDIA & ADS,5745.1
MAINE,RALPH L. TUCKER,STATE HOUSE,50,CAMPAIGN SIGNS & PARAPHERNALIA,3385.9300000000003
MAINE,RALPH L. TUCKER,STATE HOUSE,50,CREDIT CARD PAYMENT & BANK FEES,381.31
MAINE,RALPH L. TUCKER,STATE HOUSE,50,SHIPPING & POSTAGE,230.29999999999998
MAINE,RALPH L. TUCKER,STATE HOUSE,50,GENERAL OPERATIONS & SUPPLIES,189.99
MAINE,RALPH L. TUCKER,STATE HOUSE,50,SOFTWARE & TECHNOLOGY,86.09
MAINE,RALPH L. TUCKER,STATE HOUSE,50,OFFICE EXPENSES,33.75
MAINE,RALPH L. TUCKER,STATE HOUSE,50,SALARY & PAYROLL,26.0
MAINE,RALPH L. TUCKER,STATE HOUSE,50,0,0.0
MAINE,RALPH L. TUCKER,STATE HOUSE,50,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,PAUL T. DAVIS,STATE SENATE,4,0,0.0
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,TRAVEL & LODGING,4980.0
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,SHIPPING & POSTAGE,4548.19
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,CREDIT CARD PAYMENT & BANK FEES,661.0
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,MEDIA & ADS,400.0
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,GENERAL OPERATIONS & SUPPLIES,109.33
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,0,0.0
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,0,0.0
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,0,0.0
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,0,0.0
MAINE,RANDALL ADAM GREENWOOD,STATE HOUSE,82,0,0.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,DIRECT MAIL,1875.62
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,MEDIA & ADS,652.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,0,0.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,0,0.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,0,0.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,0,0.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,0,0.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,0,0.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,0,0.0
MAINE,SHERMAN HUTCHINS,STATE HOUSE,131,0,0.0
MAINE,MARIANNE MOORE,STATE SENATE,6,MEDIA & ADS,8335.380000000001
MAINE,MARIANNE MOORE,STATE SENATE,6,"PR, COMMUNICATIONS, & MARKETING",5085.0
MAINE,MARIANNE MOORE,STATE SENATE,6,SHIPPING & POSTAGE,416.6
MAINE,MARIANNE MOORE,STATE SENATE,6,TRAVEL & LODGING,290.65
MAINE,MARIANNE MOORE,STATE SENATE,6,CANVASSING & FIELD WORK,250.0
MAINE,MARIANNE MOORE,STATE SENATE,6,LEGAL SERVICES,225.0
MAINE,MARIANNE MOORE,STATE SENATE,6,CREDIT CARD PAYMENT & BANK FEES,135.99
MAINE,MARIANNE MOORE,STATE SENATE,6,GENERAL OPERATIONS & SUPPLIES,104.96
MAINE,MARIANNE MOORE,STATE SENATE,6,FUEL & GAS,40.0
MAINE,MARIANNE MOORE,STATE SENATE,6,0,0.0
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,MEDIA & ADS,9771.509999999998
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,TRAVEL & LODGING,1558.74
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,UTILITIES,777.8
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,SHIPPING & POSTAGE,490.0
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,SALARY & PAYROLL PROCESSING FEE,33.05
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,CREDIT CARD PAYMENT & BANK FEES,25.0
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,0,0.0
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,0,0.0
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,0,0.0
MAINE,WILLIAM DONOHUE PLUECKER,STATE HOUSE,95,0,0.0
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,"PR, COMMUNICATIONS, & MARKETING",14180.18
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,MEDIA & ADS,6524.0
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,CREDIT CARD PROCESSING FEES,1848.75
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,CAMPAIGN SIGNS & PARAPHERNALIA,621.26
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,SHIPPING & POSTAGE,372.0
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,MEALS & CATERING,224.0
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,GENERAL OPERATIONS & SUPPLIES,159.35999999999999
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,FUEL & GAS,119.24
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,DIGITAL ADVERTISING,117.15
MAINE,SCOTT W. CYRWAY,STATE SENATE,16,SALARY & PAYROLL PROCESSING FEE,34.0
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,CAMPAIGN SIGNS & PARAPHERNALIA,19733.08
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,TRAVEL & LODGING,13526.83
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,DIGITAL ADVERTISING,9376.39
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,MEDIA & ADS,6918.81
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,SHIPPING & POSTAGE,5037.87
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,PRINTING,1992.59
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,LEGAL SERVICES,948.75
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,CREDIT CARD PROCESSING FEES,96.24
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,SOFTWARE & TECHNOLOGY,62.06
MAINE,JOSEPH E. RAFFERTY,STATE SENATE,34,GENERAL OPERATIONS & SUPPLIES,48.63
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,MEDIA & ADS,12812.0
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,DIGITAL ADVERTISING,3539.5
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,TRAVEL & LODGING,802.92
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,SHIPPING & POSTAGE,562.1
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,PRINTING,252.68
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,OFFICE EXPENSES,126.39999999999999
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,CANVASSING & FIELD WORK,122.3
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,GENERAL OPERATIONS & SUPPLIES,27.66
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,CREDIT CARD PAYMENT & BANK FEES,21.0
MAINE,TAVIS ROCK HASENFUS,STATE HOUSE,81,SALARY & PAYROLL PROCESSING FEE,5.0
MAINE,JAMES E. THORNE,STATE HOUSE,103,TRAVEL & LODGING,5561.11
MAINE,JAMES E. THORNE,STATE HOUSE,103,MEDIA & ADS,2750.0
MAINE,JAMES E. THORNE,STATE HOUSE,103,CREDIT CARD PROCESSING FEES,2000.0
MAINE,JAMES E. THORNE,STATE HOUSE,103,"PR, COMMUNICATIONS, & MARKETING",1987.0500000000002
MAINE,JAMES E. THORNE,STATE HOUSE,103,DIRECT MAIL,450.0
MAINE,JAMES E. THORNE,STATE HOUSE,103,CAMPAIGN SIGNS & PARAPHERNALIA,439.03
MAINE,JAMES E. THORNE,STATE HOUSE,103,DIGITAL ADVERTISING,125.0
MAINE,JAMES E. THORNE,STATE HOUSE,103,SHIPPING & POSTAGE,50.0
MAINE,JAMES E. THORNE,STATE HOUSE,103,CREDIT CARD PAYMENT & BANK FEES,15.0
MAINE,JAMES E. THORNE,STATE HOUSE,103,0,0.0
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,TRAVEL & LODGING,1336.69
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,MEDIA & ADS,477.5
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,PRINTING,374.23
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,CREDIT CARD PROCESSING FEES,16.3
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,0,0.0
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,0,0.0
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,0,0.0
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,0,0.0
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,0,0.0
MAINE,LESTER S. ORDWAY,STATE HOUSE,23,0,0.0
MAINE,JESSICA L. FAY,STATE HOUSE,66,MEDIA & ADS,8965.85
MAINE,JESSICA L. FAY,STATE HOUSE,66,DIGITAL ADVERTISING,1657.5
MAINE,JESSICA L. FAY,STATE HOUSE,66,SHIPPING & POSTAGE,441.05
MAINE,JESSICA L. FAY,STATE HOUSE,66,CANVASSING & FIELD WORK,249.81
MAINE,JESSICA L. FAY,STATE HOUSE,66,OFFICE EXPENSES,80.46
MAINE,JESSICA L. FAY,STATE HOUSE,66,WEBSITE SERVICES,60.01
MAINE,JESSICA L. FAY,STATE HOUSE,66,SOFTWARE & TECHNOLOGY,44.97
MAINE,JESSICA L. FAY,STATE HOUSE,66,LEGAL SERVICES,36.0
MAINE,JESSICA L. FAY,STATE HOUSE,66,0,0.0
MAINE,JESSICA L. FAY,STATE HOUSE,66,0,0.0
MAINE,DAVID G. HAGGAN,STATE HOUSE,101,TRAVEL & LODGING,4355.38
MAINE,DAVID G. HAGGAN,STATE HOUSE,101,PRINTING,2200.0
MAINE,DAVID G. HAGGAN,STATE HOUSE,101,LEGAL SERVICES,358.7
MAINE,DAVID G. HAGGAN,STATE HOUSE,101,MEALS & CATERING,330.0
MAINE,DAVID G. HAGGAN,STATE HOUSE,101,CAMPAIGN SIGNS & PARAPHERNALIA,262.01
