STATE,CANDIDATE,OFFICE,DISTRICT,CATEGORY,AMOUNT
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,WEBSITE SERVICES,60.68
IDAHO,VAN T. BURTENSHAW,STATE SENATE,35,0,0.0
IDAHO,KAREY HANKS,STATE HOUSE,35A,PRINTING,4398.200000000001
IDAHO,KAREY HANKS,STATE HOUSE,35A,GENERAL OPERATIONS & SUPPLIES,3337.1000000000004
IDAHO,KAREY HANKS,STATE HOUSE,35A,SHIPPING & POSTAGE,3003.0
IDAHO,KAREY HANKS,STATE HOUSE,35A,MEDIA & ADS,2197.72
IDAHO,KAREY HANKS,STATE HOUSE,35A,CAMPAIGN CONSULTING,1900.0
IDAHO,KAREY HANKS,STATE HOUSE,35A,CAMPAIGN SIGNS & PARAPHERNALIA,1155.3
IDAHO,KAREY HANKS,STATE HOUSE,35A,FUEL & GAS,612.25
IDAHO,KAREY HANKS,STATE HOUSE,35A,DIGITAL ADVERTISING,433.4
IDAHO,KAREY HANKS,STATE HOUSE,35A,CONTRIBUTION & DONATION,40.0
IDAHO,KAREY HANKS,STATE HOUSE,35A,TRAVEL & LODGING,38.67
IDAHO,MARC GIBBS,STATE HOUSE,32A,GENERAL OPERATIONS & SUPPLIES,6986.03
IDAHO,MARC GIBBS,STATE HOUSE,32A,POLITICAL FUNDS & GROUPS,4350.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,CONTRIBUTION & DONATION,2250.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,CREDIT CARD PAYMENT & BANK FEES,1304.95
IDAHO,MARC GIBBS,STATE HOUSE,32A,MEALS & CATERING,462.33
IDAHO,MARC GIBBS,STATE HOUSE,32A,TRAVEL & LODGING,425.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,SHIPPING & POSTAGE,165.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,0,0.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,0,0.0
IDAHO,MARC GIBBS,STATE HOUSE,32A,0,0.0
IDAHO,DOUG RICKS,STATE SENATE,34,GENERAL OPERATIONS & SUPPLIES,5049.070000000001
IDAHO,DOUG RICKS,STATE SENATE,34,CAMPAIGN SIGNS & PARAPHERNALIA,2855.54
IDAHO,DOUG RICKS,STATE SENATE,34,SHIPPING & POSTAGE,2585.0
IDAHO,DOUG RICKS,STATE SENATE,34,PRINTING,2395.19
IDAHO,DOUG RICKS,STATE SENATE,34,POLITICAL FUNDS & GROUPS,1690.0
IDAHO,DOUG RICKS,STATE SENATE,34,TRAVEL & LODGING,1455.46
IDAHO,DOUG RICKS,STATE SENATE,34,OFFICE EXPENSES,865.59
IDAHO,DOUG RICKS,STATE SENATE,34,MEDIA & ADS,735.71
IDAHO,DOUG RICKS,STATE SENATE,34,MEALS & CATERING,259.45
IDAHO,DOUG RICKS,STATE SENATE,34,DIGITAL ADVERTISING,235.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,GENERAL OPERATIONS & SUPPLIES,1183.58
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,UTILITIES,1038.5900000000001
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,SHIPPING & POSTAGE,606.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,TRAVEL & LODGING,273.58
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,LEGAL SERVICES,240.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,OFFICE EXPENSES,100.11
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,MEDIA & ADS,64.99
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,REIMBURSEMENT,60.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,POLITICAL FUNDS & GROUPS,30.0
IDAHO,PRISCILLA GIDDINGS,STATE HOUSE,7A,0,0.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,GENERAL OPERATIONS & SUPPLIES,12005.49
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,DIRECT MAIL,1621.09
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,MEDIA & ADS,1325.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,CAMPAIGN SIGNS & PARAPHERNALIA,600.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,PRINTING,289.07
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,UTILITIES,110.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,LEGAL SERVICES,55.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,POLITICAL FUNDS & GROUPS,30.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,0,0.0
IDAHO,BRUCE SKAUG,STATE HOUSE,12A,0,0.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,MEDIA & ADS,14616.25
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,GENERAL OPERATIONS & SUPPLIES,14058.1
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,CAMPAIGN CONSULTING,9700.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,SHIPPING & POSTAGE,7219.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,OFFICE EXPENSES,4853.179999999999
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,TRAVEL & LODGING,1815.2
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,SOFTWARE & TECHNOLOGY,1384.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,PRINTING,1373.6000000000001
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,POLITICAL FUNDS & GROUPS,470.0
IDAHO,SAGE G. DIXON,STATE HOUSE,1B,INSURANCE,425.0
IDAHO,STEVE BERCH,STATE HOUSE,15A,GENERAL OPERATIONS & SUPPLIES,43320.78
IDAHO,STEVE BERCH,STATE HOUSE,15A,PRINTING,26496.92
IDAHO,STEVE BERCH,STATE HOUSE,15A,SHIPPING & POSTAGE,5096.97
IDAHO,STEVE BERCH,STATE HOUSE,15A,POLITICAL FUNDS & GROUPS,3824.24
IDAHO,STEVE BERCH,STATE HOUSE,15A,OFFICE EXPENSES,3308.27
IDAHO,STEVE BERCH,STATE HOUSE,15A,DIGITAL ADVERTISING,2706.06
IDAHO,STEVE BERCH,STATE HOUSE,15A,DIRECT MAIL,2385.05
IDAHO,STEVE BERCH,STATE HOUSE,15A,CREDIT CARD PROCESSING FEES,1157.17
IDAHO,STEVE BERCH,STATE HOUSE,15A,"PR, COMMUNICATIONS, & MARKETING",1001.7
IDAHO,STEVE BERCH,STATE HOUSE,15A,CAMPAIGN SIGNS & PARAPHERNALIA,706.89
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,GENERAL OPERATIONS & SUPPLIES,1244.5200000000002
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,CAMPAIGN SIGNS & PARAPHERNALIA,926.0699999999999
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,MEDIA & ADS,420.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,REIMBURSEMENT,276.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,SHIPPING & POSTAGE,55.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,CANDIDATE FILING & BALLOT FEES,31.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,MEALS & CATERING,22.56
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,CREDIT CARD PAYMENT & BANK FEES,16.55
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,TRAVEL & LODGING,10.0
IDAHO,DAVID M. CANNON,STATE HOUSE,31A,0,0.0
IDAHO,LEE HEIDER,STATE SENATE,24,GENERAL OPERATIONS & SUPPLIES,8960.0
IDAHO,LEE HEIDER,STATE SENATE,24,MEDIA & ADS,3180.0
IDAHO,LEE HEIDER,STATE SENATE,24,TRAVEL & LODGING,1630.52
IDAHO,LEE HEIDER,STATE SENATE,24,SHIPPING & POSTAGE,1500.0
IDAHO,LEE HEIDER,STATE SENATE,24,POLITICAL FUNDS & GROUPS,1102.0
IDAHO,LEE HEIDER,STATE SENATE,24,PRINTING,1062.22
IDAHO,LEE HEIDER,STATE SENATE,24,EVENT EXPENSES,534.24
IDAHO,LEE HEIDER,STATE SENATE,24,0,0.0
IDAHO,LEE HEIDER,STATE SENATE,24,0,0.0
IDAHO,LEE HEIDER,STATE SENATE,24,0,0.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,GENERAL OPERATIONS & SUPPLIES,17016.04
IDAHO,MELISSA WINTROW,STATE SENATE,19,CAMPAIGN SIGNS & PARAPHERNALIA,4950.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,POLITICAL FUNDS & GROUPS,4819.6
IDAHO,MELISSA WINTROW,STATE SENATE,19,PRINTING,1797.76
IDAHO,MELISSA WINTROW,STATE SENATE,19,CREDIT CARD PROCESSING FEES,742.4399999999999
IDAHO,MELISSA WINTROW,STATE SENATE,19,SOFTWARE & TECHNOLOGY,505.61
IDAHO,MELISSA WINTROW,STATE SENATE,19,SHIPPING & POSTAGE,258.66999999999996
IDAHO,MELISSA WINTROW,STATE SENATE,19,FUEL & GAS,150.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,TRAVEL & LODGING,100.0
IDAHO,MELISSA WINTROW,STATE SENATE,19,MEALS & CATERING,88.0
IDAHO,MARK HARRIS,STATE SENATE,32,MEDIA & ADS,2424.0
IDAHO,MARK HARRIS,STATE SENATE,32,GENERAL OPERATIONS & SUPPLIES,2119.34
IDAHO,MARK HARRIS,STATE SENATE,32,POLITICAL FUNDS & GROUPS,1600.0
IDAHO,MARK HARRIS,STATE SENATE,32,TRAVEL & LODGING,1446.3700000000001
IDAHO,MARK HARRIS,STATE SENATE,32,PRINTING,713.04
IDAHO,MARK HARRIS,STATE SENATE,32,CONTRIBUTION & DONATION,500.0
IDAHO,MARK HARRIS,STATE SENATE,32,SHIPPING & POSTAGE,77.0
IDAHO,MARK HARRIS,STATE SENATE,32,0,0.0
IDAHO,MARK HARRIS,STATE SENATE,32,0,0.0
IDAHO,MARK HARRIS,STATE SENATE,32,0,0.0
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,GENERAL OPERATIONS & SUPPLIES,4564.5
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,CREDIT CARD PROCESSING FEES,2874.99
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,DIRECT MAIL,2684.45
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,DIGITAL ADVERTISING,2580.79
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,MEDIA & ADS,1417.8700000000001
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,SHIPPING & POSTAGE,730.0
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,OFFICE EXPENSES,436.52000000000004
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,POLITICAL FUNDS & GROUPS,340.0
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,CAMPAIGN SIGNS & PARAPHERNALIA,270.36
IDAHO,TAMMY NICHOLS,STATE HOUSE,11B,MEALS & CATERING,98.58
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,REIMBURSEMENT,9559.38
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,GENERAL OPERATIONS & SUPPLIES,9291.17
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,POLITICAL FUNDS & GROUPS,1314.71
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,PRINTING,1142.93
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,TRAVEL & LODGING,1062.38
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,CONTRIBUTION & DONATION,949.95
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,MEDIA & ADS,810.65
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,MEALS & CATERING,421.90999999999997
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,CANVASSING & FIELD WORK,330.89
IDAHO,KELLY ARTHUR ANTHON,STATE SENATE,27,DIGITAL ADVERTISING,324.99
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,GENERAL OPERATIONS & SUPPLIES,2634.6299999999997
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,TRAVEL & LODGING,821.75
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,MEDIA & ADS,623.29
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,POLITICAL FUNDS & GROUPS,250.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,EVENT EXPENSES,100.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,MEALS & CATERING,79.93
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,FUEL & GAS,37.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,0,0.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,0,0.0
IDAHO,CHARLIE SHEPHERD,STATE HOUSE,7B,0,0.0
IDAHO,JIM RICE,STATE SENATE,10,GENERAL OPERATIONS & SUPPLIES,27895.99
IDAHO,JIM RICE,STATE SENATE,10,DIRECT MAIL,5732.159999999999
IDAHO,JIM RICE,STATE SENATE,10,SHIPPING & POSTAGE,4546.61
IDAHO,JIM RICE,STATE SENATE,10,PRINTING,3349.7999999999997
IDAHO,JIM RICE,STATE SENATE,10,CREDIT CARD PROCESSING FEES,1500.0
IDAHO,JIM RICE,STATE SENATE,10,POLITICAL FUNDS & GROUPS,1258.0
IDAHO,JIM RICE,STATE SENATE,10,UTILITIES,1000.0
IDAHO,JIM RICE,STATE SENATE,10,CONTRIBUTION & DONATION,500.0
IDAHO,JIM RICE,STATE SENATE,10,WEBSITE SERVICES,360.0
IDAHO,JIM RICE,STATE SENATE,10,CAMPAIGN SIGNS & PARAPHERNALIA,250.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,GENERAL OPERATIONS & SUPPLIES,33367.6
IDAHO,JOE A. PALMER,STATE HOUSE,20A,MEDIA & ADS,10060.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,CAMPAIGN SIGNS & PARAPHERNALIA,3885.13
IDAHO,JOE A. PALMER,STATE HOUSE,20A,POLITICAL FUNDS & GROUPS,570.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,UTILITIES,375.9599999999999
IDAHO,JOE A. PALMER,STATE HOUSE,20A,OFFICE EXPENSES,105.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,MEALS & CATERING,81.92
IDAHO,JOE A. PALMER,STATE HOUSE,20A,FUEL & GAS,45.24
IDAHO,JOE A. PALMER,STATE HOUSE,20A,CREDIT CARD PAYMENT & BANK FEES,20.0
IDAHO,JOE A. PALMER,STATE HOUSE,20A,CREDIT CARD PROCESSING FEES,9.6
IDAHO,KEVIN COOK,STATE SENATE,30,GENERAL OPERATIONS & SUPPLIES,14391.97
IDAHO,KEVIN COOK,STATE SENATE,30,PRINTING,11216.15
IDAHO,KEVIN COOK,STATE SENATE,30,MEDIA & ADS,9940.0
IDAHO,KEVIN COOK,STATE SENATE,30,"PR, COMMUNICATIONS, & MARKETING",5388.0
IDAHO,KEVIN COOK,STATE SENATE,30,CAMPAIGN SIGNS & PARAPHERNALIA,4849.85
IDAHO,KEVIN COOK,STATE SENATE,30,DIGITAL ADVERTISING,2435.35
IDAHO,KEVIN COOK,STATE SENATE,30,POLITICAL FUNDS & GROUPS,1030.0
IDAHO,KEVIN COOK,STATE SENATE,30,SHIPPING & POSTAGE,631.35
IDAHO,KEVIN COOK,STATE SENATE,30,OFFICE EXPENSES,607.3299999999999
IDAHO,KEVIN COOK,STATE SENATE,30,DIRECT MAIL,489.0
IDAHO,JIM WOODWARD,STATE SENATE,1,GENERAL OPERATIONS & SUPPLIES,2583.5
IDAHO,JIM WOODWARD,STATE SENATE,1,POLITICAL FUNDS & GROUPS,2283.51
IDAHO,JIM WOODWARD,STATE SENATE,1,MEDIA & ADS,415.0
IDAHO,JIM WOODWARD,STATE SENATE,1,CREDIT CARD PROCESSING FEES,7.55
IDAHO,JIM WOODWARD,STATE SENATE,1,0,0.0
IDAHO,JIM WOODWARD,STATE SENATE,1,0,0.0
IDAHO,JIM WOODWARD,STATE SENATE,1,0,0.0
IDAHO,JIM WOODWARD,STATE SENATE,1,0,0.0
IDAHO,JIM WOODWARD,STATE SENATE,1,0,0.0
IDAHO,JIM WOODWARD,STATE SENATE,1,0,0.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,GENERAL OPERATIONS & SUPPLIES,26390.57
IDAHO,MICHELLE STENNETT,STATE SENATE,26,MEDIA & ADS,5269.16
IDAHO,MICHELLE STENNETT,STATE SENATE,26,DIRECT MAIL,5006.200000000001
IDAHO,MICHELLE STENNETT,STATE SENATE,26,CAMPAIGN CONSULTING,2100.7
IDAHO,MICHELLE STENNETT,STATE SENATE,26,POLITICAL FUNDS & GROUPS,1552.1599999999999
IDAHO,MICHELLE STENNETT,STATE SENATE,26,SOFTWARE & TECHNOLOGY,459.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,SHIPPING & POSTAGE,323.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,CANVASSING & FIELD WORK,200.0
IDAHO,MICHELLE STENNETT,STATE SENATE,26,CONTRIBUTION & DONATION,166.66
IDAHO,MICHELLE STENNETT,STATE SENATE,26,CREDIT CARD PROCESSING FEES,144.0
IDAHO,GAYANN DEMORDAUNT,STATE HOUSE,14B,GENERAL OPERATIONS & SUPPLIES,23956.199999999997
IDAHO,GAYANN DEMORDAUNT,STATE HOUSE,14B,MEDIA & ADS,5980.0
IDAHO,GAYANN DEMORDAUNT,STATE HOUSE,14B,DIGITAL ADVERTISING,3793.71
