STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
DELAWARE,MELISSA MINOR-BROWN,STATE HOUSE,17,ANTONIO PRATOLA,540.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,THE BEYTIN AGENCY,53163.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),1845.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,KENNEDY PRINTING COMPANY,1673.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,BIDEN FOR PRESIDENT,1000.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,DELAWARE DEMOCRATIC PARTY,950.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,NEW CASTLE COUNTY DEMOCRATIC COMMITTEE (DELAWARE),945.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,PRINT N PRESS,872.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,MY MAILBOX STORE,730.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,FRONTLINE DESIGNS,640.0
DELAWARE,KRISTA GRIFFITH,STATE HOUSE,12,GREY FOX GRILLE,628.6
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,GO UNION PRINTING,5144.5599999999995
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,KENNDY PRINTING COMPANY,3060.02
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,UNITEMIZED EXPENSE/UNKNOWN,2254.83
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,GATEHOUSE MEDIA NEWS,1317.0
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,POSTCARDMANIA,1213.8899999999999
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,CRYSTAL WOMACK,1200.0
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,DELAWARE DEMOCRATIC PARTY,1095.0
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,THE MAYS GROUP,1095.0
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,GETTHRU,1032.6399999999999
DELAWARE,SHERAE'A MOORE,STATE HOUSE,8,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),1018.4
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,BETTY CARSON,4149.0
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,GATEHOUSE MEDIA DELAWARE HOLDINGS,3672.0
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,CHESWOLD FIRE CO LADIES AUXILIARY,2800.0
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),2618.7
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,PRINT N PRESS,1532.0
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,KENT COUNTY DEMOCRAT COMMITTEE (DELAWARE),1250.0
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,FRIENDS TO ELECT JOANNE MASTEN,1000.0
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,UNITEMIZED EXPENSE/UNKNOWN,975.55
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,CHESWOLD FIRE COMPANY,640.5
DELAWARE,WILLIAM J. CARSON,STATE HOUSE,28,COMMITTEE TO REELECT BRUCE ENNIS,600.0
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,THE BEYTIN AGENCY,5013.0
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),3023.3
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,SAINT PATRICK DAY SOCIETY,1200.0
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,DELAWARE DEMOCRATIC PARTY,1055.0
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,DEBRA HEFFERNAN,1000.0
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,PAPER CRANE PRESS,842.26
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,GO DADDY,506.19000000000005
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,APPLE,499.0
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,GREEN TURTLE,486.62
DELAWARE,DEBRA J. HEFFERNAN,STATE HOUSE,6,TALLEYVILLE FRAME SHOPPE,339.49
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,THE BEYTIN AGENCY,57074.0
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,WILLIAM G BUSH IV,17000.0
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,FOUNDATION BLUE MEDIA,6500.0
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,HARRINGTON RACEWAY,1800.0
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,DELAWARE STATE NEWS,1539.0
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,FOOD BY DESIGN,1375.0
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,KENT COUNTY DEMOCRAT COMMITTEE (DELAWARE),1045.0
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,NGAGE COMPANY,893.0
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,B'S,822.25
DELAWARE,WILLIAM BUSH,STATE HOUSE,29,33 WEST,652.5
DELAWARE,DAVID L. WILSON,STATE SENATE,18,SUSSEX CO REPUBLICAN PARTY (DELAWARE),1811.0
DELAWARE,DAVID L. WILSON,STATE SENATE,18,APPLE,1750.0
DELAWARE,DAVID L. WILSON,STATE SENATE,18,MORNING STAR PUBLICATIONS,1750.0
DELAWARE,DAVID L. WILSON,STATE SENATE,18,FRIENDS OF JOHN MARINO,600.0
DELAWARE,DAVID L. WILSON,STATE SENATE,18,JD SIGN COMPANY,515.0
DELAWARE,DAVID L. WILSON,STATE SENATE,18,FRIENDS OF THE NRA DELAWARE,500.0
DELAWARE,DAVID L. WILSON,STATE SENATE,18,INDEPENDENT NEWS MEDIA INC USA,458.0
DELAWARE,DAVID L. WILSON,STATE SENATE,18,DELMARVA BROADCASTING CO,440.0
DELAWARE,DAVID L. WILSON,STATE SENATE,18,UNITEMIZED EXPENSE/UNKNOWN,336.69
DELAWARE,DAVID L. WILSON,STATE SENATE,18,DELAWARE BREAST CANCER COALITION,250.0
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,PRINT N PRESS,25660.75
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,KARL STOMBERG,12000.0
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,FACEBOOK,4642.8
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,OLIVIA QUINCI,3700.0
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,BASE BUILDER,3500.0
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,MADINAH AVEREE WILSONANTON,2254.71
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,WORDPLAY (VANTIV),1986.6899999999998
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,GOOGLE,1911.06
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,ACTBLUE,1054.0600000000002
DELAWARE,MADINAH WILSON-ANTON,STATE HOUSE,26,MATTHEW GROUM,1000.0
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,GREENLIGHT MEDIA STRATEGIES,104595.89
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,PRINT-N-PRESS,9259.8
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,MADDY STARLING,8200.0
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,CHANGE RESEARCH,6000.0
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,SARAH UNTERBERGER,3600.0
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,DYLAN ROSENTHAL,3600.0
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,INK AND THREAD,3449.21
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,LYNN EVANS,2455.48
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,NGP VAN,2110.0
DELAWARE,KYLE EVANS GAY,STATE SENATE,5,JAMIE SCHNEIDER,2015.96
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,KENNEDY PRINTING COMPANY,10162.73
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,PRINT N PRESS,2843.0
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,DEM SIGNS,2510.5
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,FACEBOOK,2155.6800000000003
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,NOA BECKER,1350.0
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,MOLLY CLARK,1350.0
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,ACTBLUE,1137.4600000000003
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,UNITEMIZED EXPENSE/UNKNOWN,1130.82
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,LARRY LAMBERT,1000.0
DELAWARE,LARRY LAMBERT,STATE HOUSE,7,ADVOCATE MEDIA,1000.0
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,ALPACA SIGNS & DESIGNS,13440.35
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,FOREVER MEDIA,8547.0
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,OUTLOOK EVENTS,5857.0
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,WEEKFISH,5000.0
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,KENT COUNTY REPUBLICAN COMMITTEE (DELAWARE),3845.0
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,UNITEMIZED EXPENSE/UNKNOWN,1070.51
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,NATIONAL RIFLE ASSOCIATION (NRA),600.0
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,DELAWARE STATE SPORTSMAN ASSOCIATION,600.0
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,SOUTHERN STATES (DELAWARE),424.9
DELAWARE,DAVID G. LAWSON,STATE SENATE,15,DUCKS UNLIMITED,400.0
DELAWARE,NICOLE POORE,STATE SENATE,12,UNITEMIZED EXPENSE/UNKNOWN,7625.92
DELAWARE,NICOLE POORE,STATE SENATE,12,JEFF ULMER (POLITICAL CONSULTING AND MEDIA DESIGN),5508.0
DELAWARE,NICOLE POORE,STATE SENATE,12,PRINT N PRESS,3534.41
DELAWARE,NICOLE POORE,STATE SENATE,12,THE WRITERÂS BLOCK,3409.99
DELAWARE,NICOLE POORE,STATE SENATE,12,AMAZON,2213.51
DELAWARE,NICOLE POORE,STATE SENATE,12,BARBARA WRIGHT,2033.9
DELAWARE,NICOLE POORE,STATE SENATE,12,REYBOLD MARKETING MEDIA,1829.99
DELAWARE,NICOLE POORE,STATE SENATE,12,APPLE,1595.0
DELAWARE,NICOLE POORE,STATE SENATE,12,COSTCO,1409.18
DELAWARE,NICOLE POORE,STATE SENATE,12,PAC LOCAL UNION 451,1200.0
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,SMART MARKETING,1944.0
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,UNITEMIZED EXPENSE/UNKNOWN,1645.0200000000002
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,KENT COUNTY REPUBLICAN COMMITTEE (DELAWARE),2445.0
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,DEBBIE SHORT,1463.71
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,HOUSE REPUBLICAN MEMBERSHIP FUND (DELAWARE),1400.0
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,PINCRAFTERS,962.5
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,MORNING STAR PUBLICATION,890.0
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,BLUEGOLDPAC,800.0
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,JORDAN NALLY FOR DELAWARE,600.0
DELAWARE,DANIEL B. SHORT,STATE HOUSE,39,MORRIS FRIENDS FOR,600.0
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,SUPERIOR BLUE STRATEGIES,87300.2
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,DBC MEDIA,8022.0
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,KARL STOMBERG,7901.95
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,PRINT N PRESS,7801.0
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,PHOEBE LUCAS,7000.0
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,ACTBLUE,3745.56
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,SARAH RIVIN,3000.0
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,DYLAN TEPPER,2762.5
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,FACEBOOK,2622.87
DELAWARE,LAURA VIVIANA STURGEON,STATE SENATE,4,MARSHALL MAT,2486.2599999999998
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,ALWAYS ADVERTISING,2851.42
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,KENT COUNTY REPUBLIAN PARTY (DELAWARE),2845.0
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,FELTON COMMUNITY FIRE COMPANY,2505.0
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,SAM'S CLUB,2209.93
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,RIDGELY'S AUCTION SERVICES,1400.0
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,WHITETAIL UNLIMITED,1300.0
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,DELAWARE 4H FOUNDATION,1100.0
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,BEST BUY,874.98
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,LOWES,778.72
DELAWARE,SHANNON W. MORRIS,STATE HOUSE,30,AWARDS TROPHIES & MORE,758.0
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,THE BEYTIN AGENCY,42815.0
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,PHOEBE LUCAS,32889.17
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,FACEBOOK,25818.899999999998
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,DELAWARE DEMOCRATIC PARTY,20600.0
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,PAYROLL MANAGEMENT ASSISTANCE,11345.69
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,GOOGLE,10142.39
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,JOE STEMARIE,9500.0
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,SASHA GILTHORPE,8750.0
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,GLASS HOUSE TAVERN,8544.42
DELAWARE,SARAH MCBRIDE,STATE SENATE,1,PRINT N PRESS,6119.099999999999
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,PETEL & CO,17769.8
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,AVIS,9907.5
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,INFLUENCER LAB MEDIA,9300.0
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,UNITEMIZED EXPENSE/UNKNOWN,7554.24
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,PRINT N PRESS,6382.91
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,SUPERIOR BLUE STRATEGIES,3000.0
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,SPACEBOY CLOTHING,2322.5
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,NEW CASTLE COUNTY DEMOCRATIC COMMITTEE (DELAWARE),1811.0
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,KATE BAKER FRAWLEY,1291.91
DELAWARE,ELIZABETH S. LOCKMAN,STATE SENATE,3,ALISIA DREW,1260.0
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,MAJORITY STRATEGIES,14095.64
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,CHASE,4983.51
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),2761.0
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,KENT SIGN COMPANY,2625.0
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,KENT COUNTY REPUBLICANS (DELAWARE),2295.0
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,ALPACA SIGNS AND DESIGNS,1713.0
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,UNITEMIZED EXPENSE/UNKNOWN,1624.3500000000001
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,HR MEMBERSHIP FUND,1440.0
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,MOWD,1000.0
DELAWARE,LYNDON DEAN YEARICK,STATE HOUSE,34,KENT C3 PAC,1000.0
DELAWARE,STEPHANIE L. HANSEN,STATE SENATE,10,THE BEYTIN AGENCY,165288.4
DELAWARE,STEPHANIE L. HANSEN,STATE SENATE,10,BUYING TIME,120000.0
