STATE,CANDIDATE,OFFICE,DISTRICT,CATEGORY,AMOUNT
GEORGIA,LEE I. ANDERSON,STATE SENATE,24,OFFICE EXPENSES,113973.94
GEORGIA,DANNY MATHIS,STATE HOUSE,144,MEDIA & ADS,912531.0699999998
GEORGIA,DANNY MATHIS,STATE HOUSE,144,CAMPAIGN CONSULTING,393086.77999999997
GEORGIA,DANNY MATHIS,STATE HOUSE,144,CONTRIBUTION & DONATION,371351.97
GEORGIA,DANNY MATHIS,STATE HOUSE,144,TRAVEL & LODGING,304243.6
GEORGIA,DANNY MATHIS,STATE HOUSE,144,PRINTING,250762.33000000002
GEORGIA,DANNY MATHIS,STATE HOUSE,144,GENERAL OPERATIONS & SUPPLIES,211812.71000000002
GEORGIA,DANNY MATHIS,STATE HOUSE,144,CAMPAIGN SIGNS & PARAPHERNALIA,190512.47999999998
GEORGIA,DANNY MATHIS,STATE HOUSE,144,DIRECT MAIL,148461.82
GEORGIA,DANNY MATHIS,STATE HOUSE,144,DIGITAL ADVERTISING,131515.41999999998
GEORGIA,DANNY MATHIS,STATE HOUSE,144,OFFICE EXPENSES,113973.94
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,MEDIA & ADS,912531.0699999998
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,CAMPAIGN CONSULTING,393086.77999999997
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,CONTRIBUTION & DONATION,371351.97
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,TRAVEL & LODGING,304243.6
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,PRINTING,250762.33000000002
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,GENERAL OPERATIONS & SUPPLIES,211812.71000000002
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,CAMPAIGN SIGNS & PARAPHERNALIA,190512.47999999998
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,DIRECT MAIL,148461.82
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,DIGITAL ADVERTISING,131515.41999999998
GEORGIA,MICHAEL DUGAN,STATE SENATE,30,OFFICE EXPENSES,113973.94
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,DIRECT MAIL,41733.01
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,GENERAL OPERATIONS & SUPPLIES,24736.969999999998
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,MEDIA & ADS,13502.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,CONTRIBUTION & DONATION,7625.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,MEALS & CATERING,2341.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,PRINTING,1811.25
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,OFFICE EXPENSES,400.88
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,POLITICAL FUNDS & GROUPS,250.0
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,TRAVEL & LODGING,239.98
GEORGIA,KAREN MATHIAK,STATE HOUSE,73,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,PRINTING,2965.2
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,CONTRIBUTION & DONATION,301.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,MICHAEL A. SMITH,STATE HOUSE,41,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,CAMPAIGN CONSULTING,19500.0
GEORGIA,HORACENA TATE,STATE SENATE,38,LEGAL SERVICES,9235.65
GEORGIA,HORACENA TATE,STATE SENATE,38,CREDIT CARD PAYMENT & BANK FEES,8526.0
GEORGIA,HORACENA TATE,STATE SENATE,38,GENERAL OPERATIONS & SUPPLIES,2250.0
GEORGIA,HORACENA TATE,STATE SENATE,38,TRAVEL & LODGING,1566.22
GEORGIA,HORACENA TATE,STATE SENATE,38,POLITICAL FUNDS & GROUPS,400.0
GEORGIA,HORACENA TATE,STATE SENATE,38,CONTRIBUTION & DONATION,250.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,HORACENA TATE,STATE SENATE,38,0,0.0
GEORGIA,BETH CAMP,STATE HOUSE,131,MEDIA & ADS,912531.0699999998
GEORGIA,BETH CAMP,STATE HOUSE,131,CAMPAIGN CONSULTING,393086.77999999997
GEORGIA,BETH CAMP,STATE HOUSE,131,CONTRIBUTION & DONATION,371351.97
GEORGIA,BETH CAMP,STATE HOUSE,131,TRAVEL & LODGING,304243.6
GEORGIA,BETH CAMP,STATE HOUSE,131,PRINTING,250762.33000000002
GEORGIA,BETH CAMP,STATE HOUSE,131,GENERAL OPERATIONS & SUPPLIES,211812.71000000002
GEORGIA,BETH CAMP,STATE HOUSE,131,CAMPAIGN SIGNS & PARAPHERNALIA,190512.47999999998
GEORGIA,BETH CAMP,STATE HOUSE,131,DIRECT MAIL,148461.82
GEORGIA,BETH CAMP,STATE HOUSE,131,DIGITAL ADVERTISING,131515.41999999998
GEORGIA,BETH CAMP,STATE HOUSE,131,OFFICE EXPENSES,113973.94
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,CAMPAIGN CONSULTING,38000.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,MEDIA & ADS,11843.399999999998
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,"PR, COMMUNICATIONS, & MARKETING",11764.119999999999
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,ACCOUNTING & FINANCIAL MANAGEMENT,3240.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,GENERAL OPERATIONS & SUPPLIES,1324.5
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,EVENT EXPENSES,673.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,CONTRIBUTION & DONATION,500.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,POLITICAL FUNDS & GROUPS,500.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,PRINTING,250.0
GEORGIA,LAUREN W. MCDONALD,STATE HOUSE,26,0,0.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,TRAVEL & LODGING,12734.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,MEDIA & ADS,3255.5
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,CAMPAIGN SIGNS & PARAPHERNALIA,2848.72
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,COMPLIANCE SERVICES,500.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,OFFICE EXPENSES,360.72
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,PRINTING,277.51
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,0,0.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,0,0.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,0,0.0
GEORGIA,CARDEN H. SUMMERS,STATE SENATE,13,0,0.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,CONTRIBUTION & DONATION,8950.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,"PR, COMMUNICATIONS, & MARKETING",2000.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,GENERAL OPERATIONS & SUPPLIES,761.3399999999999
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,FUEL & GAS,600.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,ACCOUNTING & FINANCIAL MANAGEMENT,500.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,WEBSITE SERVICES,175.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,0,0.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,0,0.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,0,0.0
GEORGIA,DERRICK L. JACKSON,STATE HOUSE,64,0,0.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,CAMPAIGN CONSULTING,58998.94
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,CAMPAIGN SIGNS & PARAPHERNALIA,3530.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,WEBSITE SERVICES,3293.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,GENERAL OPERATIONS & SUPPLIES,2616.44
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,CONTRIBUTION & DONATION,1400.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,TRAVEL & LODGING,813.2
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,POLITICAL FUNDS & GROUPS,400.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,SHIPPING & POSTAGE,310.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,FUNDRAISING & FUNDRAISING CONSULTING,250.0
GEORGIA,TIMOTHY BARR,STATE HOUSE,103,MEALS & CATERING,219.25
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,MEDIA & ADS,28851.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,CAMPAIGN CONSULTING,28727.32
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,UTILITIES,5020.4400000000005
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,"PR, COMMUNICATIONS, & MARKETING",3000.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,FUNDRAISING & FUNDRAISING CONSULTING,2716.05
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,CONTRIBUTION & DONATION,2700.0
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,OFFICE EXPENSES,1869.6200000000001
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,TRAVEL & LODGING,1555.92
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,GENERAL OPERATIONS & SUPPLIES,619.81
GEORGIA,DAVID KNIGHT,STATE HOUSE,130,FUEL & GAS,522.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,TRAVEL & LODGING,53460.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,ACCOUNTING & FINANCIAL MANAGEMENT,23266.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,CONTRIBUTION & DONATION,9869.7
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,FUNDRAISING & FUNDRAISING CONSULTING,4836.26
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,PRINTING,1343.05
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,SOFTWARE & TECHNOLOGY,800.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,POLITICAL FUNDS & GROUPS,400.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,MEDIA & ADS,250.0
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,SHIPPING & POSTAGE,207.7
GEORGIA,VANCE C. SMITH,STATE HOUSE,133,CREDIT CARD PROCESSING FEES,159.79999999999998
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,CONTRIBUTION & DONATION,103320.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,REIMBURSEMENT,21663.55
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,PRINTING,8050.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,EVENT EXPENSES,6276.48
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,CAMPAIGN CONSULTING,4500.4
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,SALARY & PAYROLL,4450.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,"PR, COMMUNICATIONS, & MARKETING",2263.2200000000003
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,MEDIA & ADS,1726.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,POLITICAL FUNDS & GROUPS,1150.0
GEORGIA,JOHN FLANDERS KENNEDY,STATE SENATE,18,CAMPAIGN SIGNS & PARAPHERNALIA,1000.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,CONTRIBUTION & DONATION,2000.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,PRINTING,801.8
GEORGIA,PEDRO MARIN,STATE HOUSE,96,MEDIA & ADS,225.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,GENERAL OPERATIONS & SUPPLIES,160.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,0,0.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,0,0.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,0,0.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,0,0.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,0,0.0
GEORGIA,PEDRO MARIN,STATE HOUSE,96,0,0.0
GEORGIA,MATTHEW BRASS,STATE SENATE,28,CONTRIBUTION & DONATION,33250.92
GEORGIA,MATTHEW BRASS,STATE SENATE,28,PRINTING,9901.13
GEORGIA,MATTHEW BRASS,STATE SENATE,28,GENERAL OPERATIONS & SUPPLIES,9485.96
GEORGIA,MATTHEW BRASS,STATE SENATE,28,TRAVEL & LODGING,9261.79
GEORGIA,MATTHEW BRASS,STATE SENATE,28,MEALS & CATERING,8227.93
GEORGIA,MATTHEW BRASS,STATE SENATE,28,EVENT EXPENSES,7882.09
GEORGIA,MATTHEW BRASS,STATE SENATE,28,COMPLIANCE SERVICES,7800.0
GEORGIA,MATTHEW BRASS,STATE SENATE,28,CAMPAIGN CONSULTING,7495.52
GEORGIA,MATTHEW BRASS,STATE SENATE,28,LEGAL SERVICES,5000.0
GEORGIA,MATTHEW BRASS,STATE SENATE,28,SALARY & PAYROLL,3582.29
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,POLITICAL FUNDS & GROUPS,57875.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,PRINTING,28947.89
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,DIGITAL ADVERTISING,16583.61
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,CAMPAIGN CONSULTING,15700.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,SALARY & PAYROLL,13892.26
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,SOFTWARE & TECHNOLOGY,9089.91
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,MEDIA & ADS,6405.200000000001
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,"PR, COMMUNICATIONS, & MARKETING",5742.52
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,CANVASSING & FIELD WORK,4100.0
GEORGIA,ANGELIKA KAUSCHE,STATE HOUSE,50,CREDIT CARD PAYMENT & BANK FEES,3731.71
GEORGIA,JASMINE CLARK,STATE HOUSE,108,GENERAL OPERATIONS & SUPPLIES,31347.019999999997
GEORGIA,JASMINE CLARK,STATE HOUSE,108,DIGITAL ADVERTISING,23443.68
GEORGIA,JASMINE CLARK,STATE HOUSE,108,PRINTING,23437.11
GEORGIA,JASMINE CLARK,STATE HOUSE,108,MEDIA & ADS,10168.01
GEORGIA,JASMINE CLARK,STATE HOUSE,108,DIRECT MAIL,8630.09
GEORGIA,JASMINE CLARK,STATE HOUSE,108,CAMPAIGN SIGNS & PARAPHERNALIA,7426.77
GEORGIA,JASMINE CLARK,STATE HOUSE,108,UTILITIES,5180.75
GEORGIA,JASMINE CLARK,STATE HOUSE,108,TRAVEL & LODGING,4000.0
GEORGIA,JASMINE CLARK,STATE HOUSE,108,CREDIT CARD PROCESSING FEES,3813.4500000000003
GEORGIA,JASMINE CLARK,STATE HOUSE,108,SALARY & PAYROLL,3000.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,TRAVEL & LODGING,9708.39
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,UTILITIES,2307.0200000000004
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,GENERAL OPERATIONS & SUPPLIES,1307.8899999999999
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,CAMPAIGN SIGNS & PARAPHERNALIA,710.8
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,FUNDRAISING & FUNDRAISING CONSULTING,500.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,0,0.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,0,0.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,0,0.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,0,0.0
GEORGIA,DEWAYNE HILL,STATE HOUSE,3,0,0.0
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,MEDIA & ADS,912531.0699999998
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,CAMPAIGN CONSULTING,393086.77999999997
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,CONTRIBUTION & DONATION,371351.97
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,TRAVEL & LODGING,304243.6
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,PRINTING,250762.33000000002
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,GENERAL OPERATIONS & SUPPLIES,211812.71000000002
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,CAMPAIGN SIGNS & PARAPHERNALIA,190512.47999999998
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,DIRECT MAIL,148461.82
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,DIGITAL ADVERTISING,131515.41999999998
GEORGIA,STEVEN SAINZ,STATE HOUSE,180,OFFICE EXPENSES,113973.94
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,TRAVEL & LODGING,4157.570000000001
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,CAMPAIGN SIGNS & PARAPHERNALIA,2531.7000000000003
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,CONTRIBUTION & DONATION,2380.0
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,GENERAL OPERATIONS & SUPPLIES,1381.15
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,MEALS & CATERING,1176.21
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,MEDIA & ADS,1129.76
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,POLITICAL FUNDS & GROUPS,900.0
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,FUNDRAISING & FUNDRAISING CONSULTING,817.53
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,EVENT EXPENSES,600.0
GEORGIA,MARTIN MOMTAHAN,STATE HOUSE,17,CANVASSING & FIELD WORK,535.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,"PR, COMMUNICATIONS, & MARKETING",178496.38
GEORGIA,SHARON COOPER,STATE HOUSE,43,DIRECT MAIL,64955.38
GEORGIA,SHARON COOPER,STATE HOUSE,43,CAMPAIGN CONSULTING,41000.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,CAMPAIGN SIGNS & PARAPHERNALIA,38482.50000000001
GEORGIA,SHARON COOPER,STATE HOUSE,43,MEDIA & ADS,9309.529999999999
GEORGIA,SHARON COOPER,STATE HOUSE,43,UTILITIES,9200.0
GEORGIA,SHARON COOPER,STATE HOUSE,43,GENERAL OPERATIONS & SUPPLIES,8972.95
GEORGIA,SHARON COOPER,STATE HOUSE,43,TRAVEL & LODGING,8546.28
GEORGIA,SHARON COOPER,STATE HOUSE,43,PRINTING,7883.41
GEORGIA,SHARON COOPER,STATE HOUSE,43,EVENT EXPENSES,5125.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,POLITICAL FUNDS & GROUPS,23500.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,CAMPAIGN CONSULTING,20538.75
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,OFFICE EXPENSES,3113.12
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,CONTRIBUTION & DONATION,2933.82
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,SALARY & PAYROLL,2852.38
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,FUNDRAISING & FUNDRAISING CONSULTING,2750.0
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,DIRECT MAIL,2296.0699999999997
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,DATA & DATABASE SERVICES,2075.69
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,GENERAL OPERATIONS & SUPPLIES,1619.3300000000002
GEORGIA,ERICK EUGENE ALLEN,STATE HOUSE,40,PRINTING,1371.75
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,DIRECT MAIL,8887.7
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,GENERAL OPERATIONS & SUPPLIES,6848.860000000001
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,UTILITIES,5074.72
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,MEDIA & ADS,3736.0
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,CONTRIBUTION & DONATION,3500.0
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,POLITICAL FUNDS & GROUPS,3149.67
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,EVENT EXPENSES,2520.0
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,CANVASSING & FIELD WORK,2410.8
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,WEBSITE SERVICES,1200.0
GEORGIA,DEMETRIUS DOUGLAS,STATE HOUSE,78,CAMPAIGN SIGNS & PARAPHERNALIA,660.0
GEORGIA,NIKKI MERRITT,STATE SENATE,9,POLITICAL FUNDS & GROUPS,31600.0
