STATE,CANDIDATE,OFFICE,DISTRICT,CATEGORY,AMOUNT
ALABAMA,PHILLIP PETTUS,STATE HOUSE,1,OFFICE EXPENSES,1418.74
ALABAMA,PHILLIP PETTUS,STATE HOUSE,1,CONTRIBUTION & DONATION,1355.0
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,POLLING & RESEARCH,15700.0
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,CONTRIBUTION & DONATION,5559.0
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,TAXES,2824.01
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,PRINTING,1823.97
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,SALARY & PAYROLL,1668.74
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,MEDIA & ADS,1660.0
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,"PR, COMMUNICATIONS, & MARKETING",1531.3
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,POLITICAL FUNDS & GROUPS,1305.1399999999999
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,ACCOUNTING & FINANCIAL MANAGEMENT,1000.0
ALABAMA,ARTHUR W. ORR,STATE SENATE,3,GENERAL OPERATIONS & SUPPLIES,945.41
ALABAMA,JAMIE KIEL,STATE HOUSE,18,GENERAL OPERATIONS & SUPPLIES,63589.44
ALABAMA,JAMIE KIEL,STATE HOUSE,18,CAMPAIGN CONSULTING,46127.11
ALABAMA,JAMIE KIEL,STATE HOUSE,18,DIRECT MAIL,9614.07
ALABAMA,JAMIE KIEL,STATE HOUSE,18,MEDIA & ADS,8525.55
ALABAMA,JAMIE KIEL,STATE HOUSE,18,CAMPAIGN SIGNS & PARAPHERNALIA,4890.93
ALABAMA,JAMIE KIEL,STATE HOUSE,18,WEBSITE SERVICES,1849.6799999999998
ALABAMA,JAMIE KIEL,STATE HOUSE,18,PRINTING,1758.6599999999999
ALABAMA,JAMIE KIEL,STATE HOUSE,18,CONTRIBUTION & DONATION,1405.0
ALABAMA,JAMIE KIEL,STATE HOUSE,18,POLITICAL FUNDS & GROUPS,1050.1399999999999
ALABAMA,JAMIE KIEL,STATE HOUSE,18,DIGITAL ADVERTISING,577.5699999999999
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,POLITICAL FUNDS & GROUPS,10767.64
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,CAMPAIGN CONSULTING,2500.0
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,EVENT EXPENSES,650.0
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,MEDIA & ADS,577.0
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,SOFTWARE & TECHNOLOGY,330.0
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,CONTRIBUTION & DONATION,275.0
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,GENERAL OPERATIONS & SUPPLIES,110.0
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,MEALS & CATERING,100.0
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,0,0
ALABAMA,DONNIE CHESTEEN,STATE SENATE,29,0,0
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,PRINTING,47939.03
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,GENERAL OPERATIONS & SUPPLIES,16156.25
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,MEDIA & ADS,7925.0
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,CAMPAIGN SIGNS & PARAPHERNALIA,5923.900000000001
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,CONTRIBUTION & DONATION,5770.0
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,FUEL & GAS,3947.43
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,CAMPAIGN CONSULTING,1700.0
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,"PR, COMMUNICATIONS, & MARKETING",1600.0
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,MEALS & CATERING,1134.0
ALABAMA,BECKY NORDGREN,STATE HOUSE,29,POLITICAL FUNDS & GROUPS,925.14
ALABAMA,ED OLIVER,STATE HOUSE,81,MEDIA & ADS,29677.73
ALABAMA,ED OLIVER,STATE HOUSE,81,PRINTING,22561.38
ALABAMA,ED OLIVER,STATE HOUSE,81,GENERAL OPERATIONS & SUPPLIES,9495.45
ALABAMA,ED OLIVER,STATE HOUSE,81,SOFTWARE & TECHNOLOGY,6510.240000000001
ALABAMA,ED OLIVER,STATE HOUSE,81,DIRECT MAIL,5697.85
ALABAMA,ED OLIVER,STATE HOUSE,81,POLLING & RESEARCH,5500.0
ALABAMA,ED OLIVER,STATE HOUSE,81,CONTRIBUTION & DONATION,3370.0
ALABAMA,ED OLIVER,STATE HOUSE,81,MEALS & CATERING,1675.02
ALABAMA,ED OLIVER,STATE HOUSE,81,TRAVEL & LODGING,1424.85
ALABAMA,ED OLIVER,STATE HOUSE,81,CREDIT CARD PAYMENT & BANK FEES,1000.0
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,CAMPAIGN CONSULTING,50709.46
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,GENERAL OPERATIONS & SUPPLIES,16917.5
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,CAMPAIGN SIGNS & PARAPHERNALIA,7097.75
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,DIRECT MAIL,5975.03
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,MEDIA & ADS,4291.02
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,CONTRIBUTION & DONATION,2030.0
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,MEALS & CATERING,1304.5
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,TRAVEL & LODGING,1279.62
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,PRINTING,1043.2
ALABAMA,RODNEY SULLIVAN,STATE HOUSE,61,POLITICAL FUNDS & GROUPS,925.14
ALABAMA,RANDY WOOD,STATE HOUSE,36,GENERAL OPERATIONS & SUPPLIES,40025.22
ALABAMA,RANDY WOOD,STATE HOUSE,36,MEDIA & ADS,18376.0
ALABAMA,RANDY WOOD,STATE HOUSE,36,EVENT EXPENSES,7008.5
ALABAMA,RANDY WOOD,STATE HOUSE,36,CONTRIBUTION & DONATION,6890.0
ALABAMA,RANDY WOOD,STATE HOUSE,36,PRINTING,1692.0
ALABAMA,RANDY WOOD,STATE HOUSE,36,UTILITIES,1100.0
ALABAMA,RANDY WOOD,STATE HOUSE,36,POLITICAL FUNDS & GROUPS,1050.1399999999999
ALABAMA,RANDY WOOD,STATE HOUSE,36,SHIPPING & POSTAGE,305.0
ALABAMA,RANDY WOOD,STATE HOUSE,36,CAMPAIGN SIGNS & PARAPHERNALIA,100.0
ALABAMA,RANDY WOOD,STATE HOUSE,36,TRAVEL & LODGING,78.65
ALABAMA,MARY MOORE,STATE HOUSE,59,SALARY & PAYROLL,11979.75
ALABAMA,MARY MOORE,STATE HOUSE,59,CANVASSING & FIELD WORK,11707.0
ALABAMA,MARY MOORE,STATE HOUSE,59,CAMPAIGN SIGNS & PARAPHERNALIA,6719.5
ALABAMA,MARY MOORE,STATE HOUSE,59,OFFICE EXPENSES,3939.34
ALABAMA,MARY MOORE,STATE HOUSE,59,GENERAL OPERATIONS & SUPPLIES,2065.64
ALABAMA,MARY MOORE,STATE HOUSE,59,POLITICAL FUNDS & GROUPS,1225.1399999999999
ALABAMA,MARY MOORE,STATE HOUSE,59,MEALS & CATERING,1100.0
ALABAMA,MARY MOORE,STATE HOUSE,59,TRAVEL & LODGING,1087.3899999999999
ALABAMA,MARY MOORE,STATE HOUSE,59,"PR, COMMUNICATIONS, & MARKETING",1086.0
ALABAMA,MARY MOORE,STATE HOUSE,59,CONTRIBUTION & DONATION,700.0
ALABAMA,MIKE JONES,STATE HOUSE,92,GENERAL OPERATIONS & SUPPLIES,13901.039999999999
ALABAMA,MIKE JONES,STATE HOUSE,92,MEDIA & ADS,9214.880000000001
ALABAMA,MIKE JONES,STATE HOUSE,92,POLITICAL FUNDS & GROUPS,7180.139999999999
ALABAMA,MIKE JONES,STATE HOUSE,92,EVENT EXPENSES,5793.3099999999995
ALABAMA,MIKE JONES,STATE HOUSE,92,CONTRIBUTION & DONATION,5420.0
ALABAMA,MIKE JONES,STATE HOUSE,92,PRINTING,976.0
ALABAMA,MIKE JONES,STATE HOUSE,92,SOFTWARE & TECHNOLOGY,340.0
ALABAMA,MIKE JONES,STATE HOUSE,92,SHIPPING & POSTAGE,298.0
ALABAMA,MIKE JONES,STATE HOUSE,92,TRAVEL & LODGING,222.85
ALABAMA,MIKE JONES,STATE HOUSE,92,OFFICE EXPENSES,200.0
ALABAMA,KAY E. IVEY,GOVERNOR,,MEDIA & ADS,4891564.529999999
ALABAMA,KAY E. IVEY,GOVERNOR,,GENERAL OPERATIONS & SUPPLIES,1974455.7200000002
ALABAMA,KAY E. IVEY,GOVERNOR,,CAMPAIGN CONSULTING,789618.37
ALABAMA,KAY E. IVEY,GOVERNOR,,DIGITAL & SOCIAL MEDIA CONSULTING,439472.79000000004
ALABAMA,KAY E. IVEY,GOVERNOR,,TAXES,174717.03999999998
ALABAMA,KAY E. IVEY,GOVERNOR,,SALARY & PAYROLL,50866.0
ALABAMA,KAY E. IVEY,GOVERNOR,,CREDIT CARD PAYMENT & BANK FEES,49099.09
ALABAMA,KAY E. IVEY,GOVERNOR,,UTILITIES,38388.89
ALABAMA,KAY E. IVEY,GOVERNOR,,TRAVEL & LODGING,36673.95
ALABAMA,KAY E. IVEY,GOVERNOR,,EVENT EXPENSES,21298.25
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,VAN SMITH,STATE HOUSE,42,0,0
ALABAMA,DAVID SESSIONS,STATE SENATE,35,MEDIA & ADS,150842.9
ALABAMA,DAVID SESSIONS,STATE SENATE,35,EVENT EXPENSES,6428.099999999999
ALABAMA,DAVID SESSIONS,STATE SENATE,35,POLITICAL FUNDS & GROUPS,2175.14
ALABAMA,DAVID SESSIONS,STATE SENATE,35,MEALS & CATERING,1000.0
ALABAMA,DAVID SESSIONS,STATE SENATE,35,GENERAL OPERATIONS & SUPPLIES,300.0
ALABAMA,DAVID SESSIONS,STATE SENATE,35,SHIPPING & POSTAGE,49.0
ALABAMA,DAVID SESSIONS,STATE SENATE,35,0,0
ALABAMA,DAVID SESSIONS,STATE SENATE,35,0,0
ALABAMA,DAVID SESSIONS,STATE SENATE,35,0,0
ALABAMA,DAVID SESSIONS,STATE SENATE,35,0,0
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,GENERAL OPERATIONS & SUPPLIES,21404.989999999998
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,CAMPAIGN SIGNS & PARAPHERNALIA,13465.94
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,SALARY & PAYROLL,7448.28
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,CANVASSING & FIELD WORK,3457.0
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,"PR, COMMUNICATIONS, & MARKETING",3200.0
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,PRINTING,3050.0
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,TRAVEL & LODGING,3020.0
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,CREDIT CARD PAYMENT & BANK FEES,2500.0
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,POLITICAL FUNDS & GROUPS,1800.0
ALABAMA,JUANDALYNN DELEATHIA GIVAN,STATE HOUSE,60,EVENT EXPENSES,1409.0
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,GENERAL OPERATIONS & SUPPLIES,16927.0
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,MEDIA & ADS,15378.68
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,CAMPAIGN CONSULTING,14188.25
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,SALARY & PAYROLL,7100.0
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,CONTRIBUTION & DONATION,4011.2
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,TRAVEL & LODGING,1578.0
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,PRINTING,1442.05
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,MEALS & CATERING,1037.62
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,POLITICAL FUNDS & GROUPS,925.14
ALABAMA,LOUISE ALEXANDER,STATE HOUSE,56,CANVASSING & FIELD WORK,849.0
ALABAMA,ALAN BAKER,STATE HOUSE,66,GENERAL OPERATIONS & SUPPLIES,35082.82
ALABAMA,ALAN BAKER,STATE HOUSE,66,CAMPAIGN CONSULTING,8949.0
ALABAMA,ALAN BAKER,STATE HOUSE,66,MEDIA & ADS,7538.16
ALABAMA,ALAN BAKER,STATE HOUSE,66,DIRECT MAIL,6741.57
ALABAMA,ALAN BAKER,STATE HOUSE,66,CONTRIBUTION & DONATION,1765.0
ALABAMA,ALAN BAKER,STATE HOUSE,66,EVENT EXPENSES,1395.0
ALABAMA,ALAN BAKER,STATE HOUSE,66,PRINTING,993.2
ALABAMA,ALAN BAKER,STATE HOUSE,66,POLITICAL FUNDS & GROUPS,965.14
ALABAMA,ALAN BAKER,STATE HOUSE,66,TRAVEL & LODGING,882.0200000000001
ALABAMA,ALAN BAKER,STATE HOUSE,66,CREDIT CARD PAYMENT & BANK FEES,581.41
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,CAMPAIGN CONSULTING,33087.8
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,GENERAL OPERATIONS & SUPPLIES,18129.52
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,DIGITAL & SOCIAL MEDIA CONSULTING,15000.0
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,CAMPAIGN SIGNS & PARAPHERNALIA,10009.630000000001
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,MEDIA & ADS,9665.6
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,POLITICAL FUNDS & GROUPS,1325.1399999999999
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,PRINTING,1016.45
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,DIGITAL ADVERTISING,593.13
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,"PR, COMMUNICATIONS, & MARKETING",357.5
ALABAMA,PRONCEY ROBERTSON,STATE HOUSE,7,EVENT EXPENSES,350.0
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,GENERAL OPERATIONS & SUPPLIES,17513.0
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,POLITICAL FUNDS & GROUPS,5975.14
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,CANDIDATE FILING & BALLOT FEES,1381.5
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,CONTRIBUTION & DONATION,1130.0
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,SALARY & PAYROLL,1000.0
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,SOFTWARE & TECHNOLOGY,1000.0
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,ACCOUNTING & FINANCIAL MANAGEMENT,700.0
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,OFFICE EXPENSES,372.78
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,UTILITIES,202.87
ALABAMA,JOHN W. ROGERS,STATE HOUSE,52,"PR, COMMUNICATIONS, & MARKETING",143.0
ALABAMA,TOM WHATLEY,STATE SENATE,27,MEDIA & ADS,447121.95
ALABAMA,TOM WHATLEY,STATE SENATE,27,GENERAL OPERATIONS & SUPPLIES,150971.14
ALABAMA,TOM WHATLEY,STATE SENATE,27,CAMPAIGN SIGNS & PARAPHERNALIA,116949.45
ALABAMA,TOM WHATLEY,STATE SENATE,27,CAMPAIGN CONSULTING,103026.27999999998
ALABAMA,TOM WHATLEY,STATE SENATE,27,PRINTING,52610.759999999995
ALABAMA,TOM WHATLEY,STATE SENATE,27,POLLING & RESEARCH,38100.0
ALABAMA,TOM WHATLEY,STATE SENATE,27,DIRECT MAIL,20276.84
ALABAMA,TOM WHATLEY,STATE SENATE,27,EVENT EXPENSES,13836.39
ALABAMA,TOM WHATLEY,STATE SENATE,27,UTILITIES,6605.41
ALABAMA,TOM WHATLEY,STATE SENATE,27,TRAVEL & LODGING,6187.0599999999995
ALABAMA,BOB FINCHER,STATE HOUSE,37,GENERAL OPERATIONS & SUPPLIES,7127.110000000001
ALABAMA,BOB FINCHER,STATE HOUSE,37,CAMPAIGN SIGNS & PARAPHERNALIA,3697.5
ALABAMA,BOB FINCHER,STATE HOUSE,37,MEDIA & ADS,3139.79
ALABAMA,BOB FINCHER,STATE HOUSE,37,PRINTING,2683.16
ALABAMA,BOB FINCHER,STATE HOUSE,37,CONTRIBUTION & DONATION,2275.0
ALABAMA,BOB FINCHER,STATE HOUSE,37,EVENT EXPENSES,1702.26
ALABAMA,BOB FINCHER,STATE HOUSE,37,POLITICAL FUNDS & GROUPS,1650.0
ALABAMA,BOB FINCHER,STATE HOUSE,37,CANVASSING & FIELD WORK,300.0
ALABAMA,BOB FINCHER,STATE HOUSE,37,SALARY & PAYROLL,22.0
ALABAMA,BOB FINCHER,STATE HOUSE,37,0,0
ALABAMA,LYNN GREER,STATE HOUSE,2,GENERAL OPERATIONS & SUPPLIES,86597.02
ALABAMA,LYNN GREER,STATE HOUSE,2,CAMPAIGN CONSULTING,84221.24
ALABAMA,LYNN GREER,STATE HOUSE,2,MEDIA & ADS,4853.0
ALABAMA,LYNN GREER,STATE HOUSE,2,POLITICAL FUNDS & GROUPS,1805.1399999999999
ALABAMA,LYNN GREER,STATE HOUSE,2,PRINTING,1683.79
ALABAMA,LYNN GREER,STATE HOUSE,2,SHIPPING & POSTAGE,263.95
ALABAMA,LYNN GREER,STATE HOUSE,2,0,0
ALABAMA,LYNN GREER,STATE HOUSE,2,0,0
ALABAMA,LYNN GREER,STATE HOUSE,2,0,0
ALABAMA,LYNN GREER,STATE HOUSE,2,0,0
ALABAMA,RICH WINGO,STATE HOUSE,62,CAMPAIGN SIGNS & PARAPHERNALIA,5781.5
ALABAMA,RICH WINGO,STATE HOUSE,62,GENERAL OPERATIONS & SUPPLIES,5316.0
ALABAMA,RICH WINGO,STATE HOUSE,62,DIRECT MAIL,5202.52
ALABAMA,RICH WINGO,STATE HOUSE,62,CONTRIBUTION & DONATION,4380.0
ALABAMA,RICH WINGO,STATE HOUSE,62,MEDIA & ADS,3804.8
ALABAMA,RICH WINGO,STATE HOUSE,62,EVENT EXPENSES,3250.0
ALABAMA,RICH WINGO,STATE HOUSE,62,POLLING & RESEARCH,2750.0
ALABAMA,RICH WINGO,STATE HOUSE,62,CREDIT CARD PROCESSING FEES,1100.0
ALABAMA,RICH WINGO,STATE HOUSE,62,MEALS & CATERING,897.24
ALABAMA,RICH WINGO,STATE HOUSE,62,CAMPAIGN CONSULTING,436.0
ALABAMA,DEL MARSH,STATE SENATE,12,MEDIA & ADS,604787.68
ALABAMA,DEL MARSH,STATE SENATE,12,CAMPAIGN CONSULTING,257324.65000000002
ALABAMA,DEL MARSH,STATE SENATE,12,GENERAL OPERATIONS & SUPPLIES,74641.45000000001
ALABAMA,DEL MARSH,STATE SENATE,12,UTILITIES,30000.0
ALABAMA,DEL MARSH,STATE SENATE,12,CAMPAIGN SIGNS & PARAPHERNALIA,28144.510000000002
ALABAMA,DEL MARSH,STATE SENATE,12,POLLING & RESEARCH,15000.0
ALABAMA,DEL MARSH,STATE SENATE,12,CONTRIBUTION & DONATION,10500.0
ALABAMA,DEL MARSH,STATE SENATE,12,MEALS & CATERING,4304.0
ALABAMA,DEL MARSH,STATE SENATE,12,POLITICAL FUNDS & GROUPS,3925.14
ALABAMA,DEL MARSH,STATE SENATE,12,PRINTING,3316.2200000000003
ALABAMA,TERRI COLLINS,STATE HOUSE,8,PRINTING,25216.210000000003
ALABAMA,TERRI COLLINS,STATE HOUSE,8,"PR, COMMUNICATIONS, & MARKETING",20200.0
ALABAMA,TERRI COLLINS,STATE HOUSE,8,DIGITAL & SOCIAL MEDIA CONSULTING,20000.0
ALABAMA,TERRI COLLINS,STATE HOUSE,8,GENERAL OPERATIONS & SUPPLIES,14046.93
ALABAMA,TERRI COLLINS,STATE HOUSE,8,MEDIA & ADS,12457.460000000001
ALABAMA,TERRI COLLINS,STATE HOUSE,8,TRAVEL & LODGING,8332.25
ALABAMA,TERRI COLLINS,STATE HOUSE,8,POLLING & RESEARCH,8250.0
ALABAMA,TERRI COLLINS,STATE HOUSE,8,CONTRIBUTION & DONATION,5114.07
ALABAMA,TERRI COLLINS,STATE HOUSE,8,MEALS & CATERING,3077.17
ALABAMA,TERRI COLLINS,STATE HOUSE,8,POLITICAL FUNDS & GROUPS,2686.6099999999997
ALABAMA,CHRIS SELLS,STATE HOUSE,90,TRAVEL & LODGING,55318.96
ALABAMA,CHRIS SELLS,STATE HOUSE,90,REIMBURSEMENT,40000.0
ALABAMA,CHRIS SELLS,STATE HOUSE,90,GENERAL OPERATIONS & SUPPLIES,28022.6
ALABAMA,CHRIS SELLS,STATE HOUSE,90,MEDIA & ADS,22287.1
