STATE,CANDIDATE,OFFICE,DISTRICT,CATEGORY,AMOUNT
TENNESSEE,JOHN RAY CLEMMONS,STATE HOUSE,55,0,0.0
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,PRINTING,20129.7
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,GENERAL OPERATIONS & SUPPLIES,3320.45
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,CAMPAIGN SIGNS & PARAPHERNALIA,2249.88
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,MEDIA & ADS,1304.5
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,TRAVEL & LODGING,587.13
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,POLITICAL FUNDS & GROUPS,250.0
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,CAMPAIGN CONSULTING,225.0
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,OFFICE EXPENSES,109.75
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,0,0.0
TENNESSEE,PAUL SHERRELL,STATE HOUSE,43,0,0.0
TENNESSEE,FERRELL HAILE,STATE SENATE,18,CONTRIBUTION & DONATION,12956.76
TENNESSEE,FERRELL HAILE,STATE SENATE,18,CAMPAIGN CONSULTING,4935.0
TENNESSEE,FERRELL HAILE,STATE SENATE,18,EVENT EXPENSES,4460.0199999999995
TENNESSEE,FERRELL HAILE,STATE SENATE,18,POLITICAL FUNDS & GROUPS,2468.3
TENNESSEE,FERRELL HAILE,STATE SENATE,18,PRINTING,2050.0
TENNESSEE,FERRELL HAILE,STATE SENATE,18,UTILITIES,1500.0
TENNESSEE,FERRELL HAILE,STATE SENATE,18,SHIPPING & POSTAGE,1492.0
TENNESSEE,FERRELL HAILE,STATE SENATE,18,GENERAL OPERATIONS & SUPPLIES,1095.58
TENNESSEE,FERRELL HAILE,STATE SENATE,18,SALARY & PAYROLL,779.23
TENNESSEE,FERRELL HAILE,STATE SENATE,18,MEALS & CATERING,758.5900000000001
TENNESSEE,MIKE CARTER,STATE HOUSE,29,PRINTING,3000.0
TENNESSEE,MIKE CARTER,STATE HOUSE,29,CONTRIBUTION & DONATION,2000.0
TENNESSEE,MIKE CARTER,STATE HOUSE,29,DIGITAL ADVERTISING,843.22
TENNESSEE,MIKE CARTER,STATE HOUSE,29,MEDIA & ADS,800.0
TENNESSEE,MIKE CARTER,STATE HOUSE,29,0,0.0
TENNESSEE,MIKE CARTER,STATE HOUSE,29,0,0.0
TENNESSEE,MIKE CARTER,STATE HOUSE,29,0,0.0
TENNESSEE,MIKE CARTER,STATE HOUSE,29,0,0.0
TENNESSEE,MIKE CARTER,STATE HOUSE,29,0,0.0
TENNESSEE,MIKE CARTER,STATE HOUSE,29,0,0.0
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,CONTRIBUTION & DONATION,8589.35
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,TRAVEL & LODGING,5593.21
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,"PR, COMMUNICATIONS, & MARKETING",4255.0
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,GENERAL OPERATIONS & SUPPLIES,3969.6400000000003
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,MEDIA & ADS,3218.9
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,CAMPAIGN SIGNS & PARAPHERNALIA,2256.23
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,PRINTING,1900.0
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,UTILITIES,1652.2200000000003
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,MEALS & CATERING,686.52
TENNESSEE,KAREN D. CAMPER,STATE HOUSE,87,SOFTWARE & TECHNOLOGY,685.2900000000001
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,TRAVEL & LODGING,11445.49
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,CONTRIBUTION & DONATION,6695.0
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,UTILITIES,5900.96
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,MEDIA & ADS,5535.8
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,GENERAL OPERATIONS & SUPPLIES,4997.41
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,OFFICE EXPENSES,3886.04
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,EVENT EXPENSES,2548.24
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,DIRECT MAIL,1891.68
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,"PR, COMMUNICATIONS, & MARKETING",1563.75
TENNESSEE,DENNIS H. POWERS,STATE HOUSE,36,ACCOUNTING & FINANCIAL MANAGEMENT,1090.0
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,CONTRIBUTION & DONATION,1750.0
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,SALARY & PAYROLL,1000.0
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,PRINTING,989.2
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,MEALS & CATERING,278.99
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,SHIPPING & POSTAGE,106.0
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,0,0.0
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,0,0.0
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,0,0.0
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,0,0.0
TENNESSEE,YUSUF A. HAKEEM,STATE HOUSE,28,0,0.0
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,CONTRIBUTION & DONATION,10424.51
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,UTILITIES,2499.57
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,FUEL & GAS,2285.2599999999998
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,PRINTING,1700.0
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,GENERAL OPERATIONS & SUPPLIES,1383.04
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,MEDIA & ADS,1214.16
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,EVENT EXPENSES,1075.0
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,OFFICE EXPENSES,588.1700000000001
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,SHIPPING & POSTAGE,266.0
TENNESSEE,JAY D. REEDY,STATE HOUSE,74,MEALS & CATERING,102.78
TENNESSEE,JEROME MOON,STATE HOUSE,8,"PR, COMMUNICATIONS, & MARKETING",3200.0
TENNESSEE,JEROME MOON,STATE HOUSE,8,CONTRIBUTION & DONATION,2300.0
TENNESSEE,JEROME MOON,STATE HOUSE,8,OFFICE EXPENSES,2200.0
TENNESSEE,JEROME MOON,STATE HOUSE,8,CAMPAIGN SIGNS & PARAPHERNALIA,790.2
TENNESSEE,JEROME MOON,STATE HOUSE,8,COMPLIANCE SERVICES,694.5
TENNESSEE,JEROME MOON,STATE HOUSE,8,0,0.0
TENNESSEE,JEROME MOON,STATE HOUSE,8,0,0.0
TENNESSEE,JEROME MOON,STATE HOUSE,8,0,0.0
TENNESSEE,JEROME MOON,STATE HOUSE,8,0,0.0
TENNESSEE,JEROME MOON,STATE HOUSE,8,0,0.0
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,TRAVEL & LODGING,1006.09
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,PRINTING,935.93
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,TAXES,700.0
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,MEDIA & ADS,400.0
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,0,0.0
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,0,0.0
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,0,0.0
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,0,0.0
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,0,0.0
TENNESSEE,DWAYNE THOMPSON,STATE HOUSE,96,0,0.0
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,PRINTING,1824.75
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,SHIPPING & POSTAGE,1124.5100000000002
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,CONTRIBUTION & DONATION,500.0
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,GENERAL OPERATIONS & SUPPLIES,319.04
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,TRAVEL & LODGING,300.0
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,OFFICE EXPENSES,203.29
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,MEALS & CATERING,172.85
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,0,0.0
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,0,0.0
TENNESSEE,SUSAN M. LYNN,STATE HOUSE,57,0,0.0
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,CONTRIBUTION & DONATION,3750.0
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,DIGITAL ADVERTISING,1817.1100000000001
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,MEALS & CATERING,1765.95
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,GENERAL OPERATIONS & SUPPLIES,1490.75
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,MEDIA & ADS,565.0
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,PRINTING,303.85
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,SALARY & PAYROLL,240.0
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,OFFICE EXPENSES,197.69
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,0,0.0
TENNESSEE,BRANDON OGLES,STATE HOUSE,61,0,0.0
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,CONTRIBUTION & DONATION,9900.0
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,CAMPAIGN CONSULTING,4967.27
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,DIRECT MAIL,3778.4
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,MEALS & CATERING,3178.94
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,CREDIT CARD PROCESSING FEES,384.5
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,PRINTING,250.0
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,SHIPPING & POSTAGE,189.0
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,0,0.0
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,0,0.0
TENNESSEE,JOHNNY C. GARRETT,STATE HOUSE,45,0,0.0
TENNESSEE,KEN YAGER,STATE SENATE,12,CONTRIBUTION & DONATION,17433.63
TENNESSEE,KEN YAGER,STATE SENATE,12,TRAVEL & LODGING,17072.809999999998
TENNESSEE,KEN YAGER,STATE SENATE,12,GENERAL OPERATIONS & SUPPLIES,10596.029999999999
TENNESSEE,KEN YAGER,STATE SENATE,12,EVENT EXPENSES,8955.0
TENNESSEE,KEN YAGER,STATE SENATE,12,MEALS & CATERING,7344.12
TENNESSEE,KEN YAGER,STATE SENATE,12,FUEL & GAS,6502.59
TENNESSEE,KEN YAGER,STATE SENATE,12,MEDIA & ADS,5830.5
TENNESSEE,KEN YAGER,STATE SENATE,12,UTILITIES,3854.97
TENNESSEE,KEN YAGER,STATE SENATE,12,WEBSITE SERVICES,1921.1200000000001
TENNESSEE,KEN YAGER,STATE SENATE,12,SOFTWARE & TECHNOLOGY,1856.9299999999998
TENNESSEE,KIRK HASTON,STATE HOUSE,72,DIRECT MAIL,24503.18
TENNESSEE,KIRK HASTON,STATE HOUSE,72,CAMPAIGN SIGNS & PARAPHERNALIA,7479.63
TENNESSEE,KIRK HASTON,STATE HOUSE,72,MEDIA & ADS,4536.94
TENNESSEE,KIRK HASTON,STATE HOUSE,72,CONTRIBUTION & DONATION,3041.2
TENNESSEE,KIRK HASTON,STATE HOUSE,72,GENERAL OPERATIONS & SUPPLIES,1799.7799999999997
TENNESSEE,KIRK HASTON,STATE HOUSE,72,TRAVEL & LODGING,1050.0
TENNESSEE,KIRK HASTON,STATE HOUSE,72,EVENT EXPENSES,1030.0
TENNESSEE,KIRK HASTON,STATE HOUSE,72,CREDIT CARD PAYMENT & BANK FEES,447.54
TENNESSEE,KIRK HASTON,STATE HOUSE,72,SOFTWARE & TECHNOLOGY,425.44
TENNESSEE,KIRK HASTON,STATE HOUSE,72,WEBSITE SERVICES,370.77
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,CONTRIBUTION & DONATION,18130.0
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,MEDIA & ADS,5912.0
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,POLITICAL FUNDS & GROUPS,5270.0
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,GENERAL OPERATIONS & SUPPLIES,3239.0
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,UTILITIES,2384.6600000000003
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,PRINTING,2260.0
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,MEALS & CATERING,2058.11
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,EVENT EXPENSES,2012.5
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,FUEL & GAS,1103.49
TENNESSEE,DAVID B. HAWK,STATE HOUSE,5,SHIPPING & POSTAGE,550.0
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,GENERAL OPERATIONS & SUPPLIES,22106.18
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,DIRECT MAIL,9266.75
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,CONTRIBUTION & DONATION,4499.0
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,MEDIA & ADS,690.0
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,MEALS & CATERING,250.0
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,EVENT EXPENSES,130.0
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,CREDIT CARD PAYMENT & BANK FEES,115.15
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,0,0.0
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,0,0.0
TENNESSEE,JAMES R. MCNALLY,LIEUTENANT GOVERNOR,,0,0.0
TENNESSEE,SARA KYLE,STATE SENATE,30,MEDIA & ADS,35012.33
TENNESSEE,SARA KYLE,STATE SENATE,30,"PR, COMMUNICATIONS, & MARKETING",5500.0
TENNESSEE,SARA KYLE,STATE SENATE,30,GENERAL OPERATIONS & SUPPLIES,3640.0
TENNESSEE,SARA KYLE,STATE SENATE,30,CAMPAIGN SIGNS & PARAPHERNALIA,2816.01
TENNESSEE,SARA KYLE,STATE SENATE,30,CONTRIBUTION & DONATION,2375.0
TENNESSEE,SARA KYLE,STATE SENATE,30,TRAVEL & LODGING,1668.2
TENNESSEE,SARA KYLE,STATE SENATE,30,CANVASSING & FIELD WORK,1500.0
TENNESSEE,SARA KYLE,STATE SENATE,30,ACCOUNTING & FINANCIAL MANAGEMENT,1000.0
TENNESSEE,SARA KYLE,STATE SENATE,30,MEALS & CATERING,863.71
TENNESSEE,SARA KYLE,STATE SENATE,30,OFFICE EXPENSES,582.5
TENNESSEE,TIM RUDD,STATE HOUSE,34,CONTRIBUTION & DONATION,8066.0
TENNESSEE,TIM RUDD,STATE HOUSE,34,PRINTING,4791.69
TENNESSEE,TIM RUDD,STATE HOUSE,34,SHIPPING & POSTAGE,3515.2200000000003
TENNESSEE,TIM RUDD,STATE HOUSE,34,MEALS & CATERING,2435.3599999999997
TENNESSEE,TIM RUDD,STATE HOUSE,34,SALARY & PAYROLL,1065.0
TENNESSEE,TIM RUDD,STATE HOUSE,34,MEDIA & ADS,890.53
TENNESSEE,TIM RUDD,STATE HOUSE,34,OFFICE EXPENSES,633.75
TENNESSEE,TIM RUDD,STATE HOUSE,34,SOFTWARE & TECHNOLOGY,227.5
TENNESSEE,TIM RUDD,STATE HOUSE,34,POLITICAL FUNDS & GROUPS,200.0
TENNESSEE,TIM RUDD,STATE HOUSE,34,CANVASSING & FIELD WORK,36.0
TENNESSEE,MIKE BELL,STATE SENATE,9,CONTRIBUTION & DONATION,31410.0
TENNESSEE,MIKE BELL,STATE SENATE,9,CAMPAIGN CONSULTING,9044.0
TENNESSEE,MIKE BELL,STATE SENATE,9,FUEL & GAS,8320.0
TENNESSEE,MIKE BELL,STATE SENATE,9,PRINTING,3082.26
TENNESSEE,MIKE BELL,STATE SENATE,9,GENERAL OPERATIONS & SUPPLIES,2415.58
TENNESSEE,MIKE BELL,STATE SENATE,9,EVENT EXPENSES,2050.0
TENNESSEE,MIKE BELL,STATE SENATE,9,MEDIA & ADS,2025.0
TENNESSEE,MIKE BELL,STATE SENATE,9,TRAVEL & LODGING,1771.0300000000002
TENNESSEE,MIKE BELL,STATE SENATE,9,UTILITIES,1600.0
TENNESSEE,MIKE BELL,STATE SENATE,9,MEALS & CATERING,1185.8600000000001
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,MEDIA & ADS,6541.98
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,CONTRIBUTION & DONATION,5975.0
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,MEALS & CATERING,4983.4400000000005
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,CAMPAIGN SIGNS & PARAPHERNALIA,2941.12
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,PRINTING,2381.08
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,GENERAL OPERATIONS & SUPPLIES,2351.94
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,EVENT EXPENSES,1610.0
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,OFFICE EXPENSES,1106.19
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,CANVASSING & FIELD WORK,1100.0
TENNESSEE,SCOTT E. CEPICKY,STATE HOUSE,64,SALARY & PAYROLL,600.0
TENNESSEE,PAT MARSH,STATE HOUSE,62,CONTRIBUTION & DONATION,16475.08
TENNESSEE,PAT MARSH,STATE HOUSE,62,MEDIA & ADS,4975.26
TENNESSEE,PAT MARSH,STATE HOUSE,62,MEALS & CATERING,4309.74
TENNESSEE,PAT MARSH,STATE HOUSE,62,GENERAL OPERATIONS & SUPPLIES,3494.9
TENNESSEE,PAT MARSH,STATE HOUSE,62,EVENT EXPENSES,2200.0
TENNESSEE,PAT MARSH,STATE HOUSE,62,PRINTING,1505.0
TENNESSEE,PAT MARSH,STATE HOUSE,62,POLITICAL FUNDS & GROUPS,700.0
TENNESSEE,PAT MARSH,STATE HOUSE,62,CREDIT CARD PAYMENT & BANK FEES,150.0
