STATE,CANDIDATE,OFFICE,DISTRICT,CATEGORY,AMOUNT
HAWAII,GENE R. WARD,STATE HOUSE,17,SHIPPING & POSTAGE,10673.529999999999
HAWAII,GENE R. WARD,STATE HOUSE,17,MEALS & CATERING,6271.589999999999
HAWAII,GENE R. WARD,STATE HOUSE,17,EVENT EXPENSES,4900.0
HAWAII,GENE R. WARD,STATE HOUSE,17,OFFICE EXPENSES,4359.53
HAWAII,GENE R. WARD,STATE HOUSE,17,CONTRIBUTION & DONATION,2500.0
HAWAII,GENE R. WARD,STATE HOUSE,17,CREDIT CARD PROCESSING FEES,1860.6600000000003
HAWAII,GENE R. WARD,STATE HOUSE,17,GENERAL OPERATIONS & SUPPLIES,1739.8100000000002
HAWAII,GENE R. WARD,STATE HOUSE,17,SOFTWARE & TECHNOLOGY,534.41
HAWAII,GENE R. WARD,STATE HOUSE,17,MEDIA & ADS,464.80999999999995
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,MEDIA & ADS,5130.73
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,PRINTING,2479.3199999999997
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,TRAVEL & LODGING,2378.0099999999998
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,SHIPPING & POSTAGE,876.37
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,CONTRIBUTION & DONATION,150.0
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,0,0.0
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,0,0.0
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,0,0.0
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,0,0.0
HAWAII,ERNESTO M. GANADEN,STATE HOUSE,30,0,0.0
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,MEDIA & ADS,13703.61
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,DIRECT MAIL,10440.93
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,PRINTING,7019.839999999999
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,CONTRIBUTION & DONATION,6765.379999999999
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,TRAVEL & LODGING,4768.610000000001
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,MEALS & CATERING,4000.2799999999997
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,EVENT EXPENSES,3337.61
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,CREDIT CARD PROCESSING FEES,3206.87
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,CREDIT CARD PAYMENT & BANK FEES,955.48
HAWAII,CLARENCE K. NISHIHARA,STATE SENATE,17,GENERAL OPERATIONS & SUPPLIES,933.9799999999999
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,SALARY & PAYROLL,13867.02
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,MEDIA & ADS,11945.22
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,CAMPAIGN SIGNS & PARAPHERNALIA,7244.219999999999
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,PRINTING,6595.389999999999
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,SHIPPING & POSTAGE,4985.13
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,MEALS & CATERING,3072.42
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,EVENT EXPENSES,1041.57
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,SALARY & PAYROLL PROCESSING FEE,1000.0
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,"PR, COMMUNICATIONS, & MARKETING",985.83
HAWAII,DRU MAMO KANUHA,STATE SENATE,3,SOFTWARE & TECHNOLOGY,596.0
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,PRINTING,20415.39
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,MEDIA & ADS,12965.349999999999
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,EVENT EXPENSES,6150.0
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,TRAVEL & LODGING,3191.92
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,MEALS & CATERING,2604.6299999999997
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,GENERAL OPERATIONS & SUPPLIES,1818.63
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,SOFTWARE & TECHNOLOGY,1500.0
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,OFFICE EXPENSES,654.6099999999999
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,CONTRIBUTION & DONATION,587.91
HAWAII,STACELYNN KEHAULANI ELI,STATE HOUSE,43,DIGITAL ADVERTISING,448.0
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,EVENT EXPENSES,4580.0
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,PRINTING,4495.159999999999
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,SHIPPING & POSTAGE,3999.34
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,MEALS & CATERING,1951.41
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,MEDIA & ADS,614.14
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,CANVASSING & FIELD WORK,373.19
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,OFFICE EXPENSES,250.0
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,POLITICAL FUNDS & GROUPS,250.0
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,CONTRIBUTION & DONATION,170.0
HAWAII,LINDA E. ICHIYAMA,STATE HOUSE,32,SALARY & PAYROLL,109.46
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,MEDIA & ADS,6997.35
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,SHIPPING & POSTAGE,6921.98
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,PRINTING,6800.73
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,MEALS & CATERING,5776.99
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,EVENT EXPENSES,4629.32
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,CONTRIBUTION & DONATION,2877.0
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,SALARY & PAYROLL,2029.1800000000003
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,TRAVEL & LODGING,1566.1100000000001
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,OFFICE EXPENSES,1481.33
HAWAII,BRIAN T. TANIGUCHI,STATE SENATE,11,GENERAL OPERATIONS & SUPPLIES,1112.99
HAWAII,MICHELLE KIDANI,STATE SENATE,18,PRINTING,30925.09
HAWAII,MICHELLE KIDANI,STATE SENATE,18,EVENT EXPENSES,28830.0
HAWAII,MICHELLE KIDANI,STATE SENATE,18,MEALS & CATERING,18613.789999999997
HAWAII,MICHELLE KIDANI,STATE SENATE,18,MEDIA & ADS,12199.9
HAWAII,MICHELLE KIDANI,STATE SENATE,18,TRAVEL & LODGING,10522.54
HAWAII,MICHELLE KIDANI,STATE SENATE,18,SALARY & PAYROLL,8867.03
HAWAII,MICHELLE KIDANI,STATE SENATE,18,CONTRIBUTION & DONATION,6360.9400000000005
HAWAII,MICHELLE KIDANI,STATE SENATE,18,SHIPPING & POSTAGE,6204.780000000001
HAWAII,MICHELLE KIDANI,STATE SENATE,18,DIRECT MAIL,4365.84
HAWAII,MICHELLE KIDANI,STATE SENATE,18,"PR, COMMUNICATIONS, & MARKETING",3455.5
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,PRINTING,49838.23
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,SHIPPING & POSTAGE,34882.19
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,MEALS & CATERING,21791.510000000002
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,GENERAL OPERATIONS & SUPPLIES,12283.949999999999
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,CONTRIBUTION & DONATION,12165.56
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,SALARY & PAYROLL,11872.84
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,EVENT EXPENSES,7980.14
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,MEDIA & ADS,7001.100000000002
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,POLITICAL FUNDS & GROUPS,4775.0
HAWAII,DONOVAN M. DELA CRUZ,STATE SENATE,22,CREDIT CARD PROCESSING FEES,3672.8500000000004
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,MEALS & CATERING,44693.68
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,PRINTING,25998.940000000002
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,EVENT EXPENSES,14936.32
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,MEDIA & ADS,14213.88
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,POLITICAL FUNDS & GROUPS,4500.0
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,CONTRIBUTION & DONATION,3380.0
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,OFFICE EXPENSES,3272.39
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,CANVASSING & FIELD WORK,1669.78
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,TRAVEL & LODGING,1436.65
HAWAII,SCOTT K. SAIKI,STATE HOUSE,26,CAMPAIGN SIGNS & PARAPHERNALIA,1272.98
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,PRINTING,7433.860000000001
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,MEALS & CATERING,4951.43
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,CANVASSING & FIELD WORK,1702.08
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,CONTRIBUTION & DONATION,1597.23
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,MEDIA & ADS,1397.12
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,TRAVEL & LODGING,1066.49
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,OFFICE EXPENSES,897.1199999999999
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,GENERAL OPERATIONS & SUPPLIES,767.03
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,EVENT EXPENSES,470.0
HAWAII,HENRY J. C. AQUINO,STATE HOUSE,38,SHIPPING & POSTAGE,346.0
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,EVENT EXPENSES,6462.46
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,PRINTING,4874.0199999999995
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,MEALS & CATERING,1857.37
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,POLITICAL FUNDS & GROUPS,1416.67
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,SOFTWARE & TECHNOLOGY,1121.0
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,CANVASSING & FIELD WORK,857.4199999999998
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,SALARY & PAYROLL,647.12
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,SHIPPING & POSTAGE,486.0
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,GENERAL OPERATIONS & SUPPLIES,356.41
HAWAII,AARON LING JOHANSON,STATE HOUSE,31,CONTRIBUTION & DONATION,326.66
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,TRAVEL & LODGING,35213.299999999996
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,SALARY & PAYROLL,32383.81
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,MEALS & CATERING,9232.109999999997
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,SHIPPING & POSTAGE,7196.95
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,SALARY & PAYROLL PROCESSING FEE,1492.15
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,CAMPAIGN SIGNS & PARAPHERNALIA,1353.8
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,GENERAL OPERATIONS & SUPPLIES,1206.8300000000002
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,"PR, COMMUNICATIONS, & MARKETING",1131.74
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,CREDIT CARD PAYMENT & BANK FEES,1038.8400000000001
HAWAII,SHARON Y. MORIWAKI,STATE SENATE,12,POLITICAL FUNDS & GROUPS,1000.0
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,PRINTING,8271.220000000001
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,SHIPPING & POSTAGE,8131.0
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,MEDIA & ADS,3393.2599999999998
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,MEALS & CATERING,2481.24
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,GENERAL OPERATIONS & SUPPLIES,362.88
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,OFFICE EXPENSES,282.89000000000004
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,POLITICAL FUNDS & GROUPS,233.32999999999998
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,CANVASSING & FIELD WORK,100.0
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,CONTRIBUTION & DONATION,100.0
HAWAII,JOY A. SAN BUENAVENTURA,STATE SENATE,2,SOFTWARE & TECHNOLOGY,95.73
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,MEDIA & ADS,30000.98
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,CONTRIBUTION & DONATION,1250.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,POLITICAL FUNDS & GROUPS,1125.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,MEALS & CATERING,1000.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,OFFICE EXPENSES,660.73
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,PRINTING,350.0
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,SALARY & PAYROLL,314.14
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,CANVASSING & FIELD WORK,104.69
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,GENERAL OPERATIONS & SUPPLIES,79.77
HAWAII,RICHARD HIROYUKI KEALA ONISHI,STATE HOUSE,3,0,0.0
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,SHIPPING & POSTAGE,25214.01
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,PRINTING,15893.7
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,SALARY & PAYROLL,10671.369999999999
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,TRAVEL & LODGING,5118.83
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,MEDIA & ADS,4376.12
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,MEALS & CATERING,3538.8699999999994
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,SOFTWARE & TECHNOLOGY,892.25
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,CREDIT CARD PROCESSING FEES,838.6600000000001
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,OFFICE EXPENSES,332.79
HAWAII,BENNETTE MISALUCHA,STATE SENATE,16,CREDIT CARD PAYMENT & BANK FEES,158.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,LAURA ACASIO,STATE SENATE,1,0,0.0
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,MEALS & CATERING,15871.150000000001
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,PRINTING,8800.029999999999
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,TRAVEL & LODGING,5717.55
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,GENERAL OPERATIONS & SUPPLIES,5684.539999999999
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,MEDIA & ADS,2999.74
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,OFFICE EXPENSES,1300.5200000000002
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,CONTRIBUTION & DONATION,792.52
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,EVENT EXPENSES,642.37
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,SALARY & PAYROLL,597.33
HAWAII,TY J. K. CULLEN,STATE HOUSE,39,SHIPPING & POSTAGE,485.0
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,SHIPPING & POSTAGE,10630.57
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,PRINTING,7497.360000000001
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,MEALS & CATERING,3473.2499999999995
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,MEDIA & ADS,2388.9300000000003
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,GENERAL OPERATIONS & SUPPLIES,1303.01
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,DIGITAL ADVERTISING,849.99
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,CAMPAIGN SIGNS & PARAPHERNALIA,635.34
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,OFFICE EXPENSES,572.0
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,EVENT EXPENSES,500.0
HAWAII,TROY N. HASHIMOTO,STATE HOUSE,8,CREDIT CARD PROCESSING FEES,413.0
HAWAII,GIL RIVIERE,STATE SENATE,23,PRINTING,38842.54
HAWAII,GIL RIVIERE,STATE SENATE,23,MEDIA & ADS,3895.39
HAWAII,GIL RIVIERE,STATE SENATE,23,MEALS & CATERING,1894.75
HAWAII,GIL RIVIERE,STATE SENATE,23,SHIPPING & POSTAGE,1192.0
HAWAII,GIL RIVIERE,STATE SENATE,23,GENERAL OPERATIONS & SUPPLIES,1149.02
HAWAII,GIL RIVIERE,STATE SENATE,23,POLITICAL FUNDS & GROUPS,1020.6800000000001
HAWAII,GIL RIVIERE,STATE SENATE,23,CREDIT CARD PROCESSING FEES,957.4
HAWAII,GIL RIVIERE,STATE SENATE,23,CAMPAIGN SIGNS & PARAPHERNALIA,943.19
HAWAII,GIL RIVIERE,STATE SENATE,23,TRAVEL & LODGING,910.6099999999999
HAWAII,GIL RIVIERE,STATE SENATE,23,OFFICE EXPENSES,856.97
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,MEDIA & ADS,20216.38
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,PRINTING,3412.9500000000003
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,TRAVEL & LODGING,1025.0
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,CREDIT CARD PROCESSING FEES,597.28
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,SOFTWARE & TECHNOLOGY,425.08000000000004
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,WEBSITE SERVICES,385.15999999999997
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,CREDIT CARD PAYMENT & BANK FEES,230.79999999999998
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,SALARY & PAYROLL,78.85
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,ACCOUNTING & FINANCIAL MANAGEMENT,50.0
HAWAII,AMY ANASTASIA PERRUSO,STATE HOUSE,46,CANVASSING & FIELD WORK,38.0
HAWAII,DANIEL HOLT,STATE HOUSE,29,SHIPPING & POSTAGE,8649.880000000001
HAWAII,DANIEL HOLT,STATE HOUSE,29,MEDIA & ADS,6610.3099999999995
HAWAII,DANIEL HOLT,STATE HOUSE,29,MEALS & CATERING,6006.85
HAWAII,DANIEL HOLT,STATE HOUSE,29,PRINTING,4613.21
HAWAII,DANIEL HOLT,STATE HOUSE,29,EVENT EXPENSES,4512.04
HAWAII,DANIEL HOLT,STATE HOUSE,29,CONTRIBUTION & DONATION,2250.0
HAWAII,DANIEL HOLT,STATE HOUSE,29,SALARY & PAYROLL,2062.3
HAWAII,DANIEL HOLT,STATE HOUSE,29,TRAVEL & LODGING,2007.75
HAWAII,DANIEL HOLT,STATE HOUSE,29,POLITICAL FUNDS & GROUPS,1022.03
HAWAII,DANIEL HOLT,STATE HOUSE,29,GENERAL OPERATIONS & SUPPLIES,844.6499999999999
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,MEALS & CATERING,25057.280000000002
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,TRAVEL & LODGING,18227.4
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,POLITICAL FUNDS & GROUPS,15520.0
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,EVENT EXPENSES,14608.0
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,PRINTING,6866.66
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,CONTRIBUTION & DONATION,3714.67
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,SHIPPING & POSTAGE,518.95
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,OFFICE EXPENSES,477.06
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,CANVASSING & FIELD WORK,239.05
HAWAII,SYLVIA J. LUKE,STATE HOUSE,25,CREDIT CARD PAYMENT & BANK FEES,140.7
HAWAII,DELLA AU BELATTI,STATE HOUSE,24,MEALS & CATERING,13282.979999999998
HAWAII,DELLA AU BELATTI,STATE HOUSE,24,EVENT EXPENSES,10173.369999999999
